marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
surprise,word,1,40,0,1,42,0.02,0.95,0.00,0.02,0.32,0.16
difficile,word,0,0,1,16,17,0.00,0.00,0.06,0.94,0.32,0.16
protestation,lemma,16,0,0,1,17,0.94,0.00,0.00,0.06,0.32,0.16
victime,word,0,2,0,33,35,0.00,0.06,0.00,0.94,0.32,0.16
surprise,lemma,1,42,0,1,44,0.02,0.95,0.00,0.02,0.31,0.16
…,punctuation,1,1,285,12,299,0.00,0.00,0.95,0.04,0.31,0.15
harcèlement,word,0,0,1,18,19,0.00,0.00,0.05,0.95,0.30,0.15
critiqué,word,18,0,0,1,19,0.95,0.00,0.00,0.05,0.30,0.15
craignent,word,1,18,0,0,19,0.05,0.95,0.00,0.00,0.30,0.15
harcèlemer,lemma,0,0,1,18,19,0.00,0.00,0.05,0.95,0.30,0.15
manifestation,lemma,69,0,1,2,72,0.96,0.00,0.01,0.03,0.29,0.14
retrouver,lemma,0,1,0,19,20,0.00,0.05,0.00,0.95,0.29,0.14
triste,word,0,20,0,1,21,0.00,0.95,0.00,0.05,0.28,0.14
colère,lemma,2,40,0,0,42,0.05,0.95,0.00,0.00,0.28,0.14
inquiet,lemma,1,51,0,1,53,0.02,0.96,0.00,0.02,0.27,0.13
réussir,lemma,0,1,0,23,24,0.00,0.04,0.00,0.96,0.25,0.12
étonnant,lemma,0,24,1,0,25,0.00,0.96,0.04,0.00,0.24,0.12
record,lemma,0,0,1,24,25,0.00,0.00,0.04,0.96,0.24,0.12
dénoncer,lemma,25,0,0,1,26,0.96,0.00,0.00,0.04,0.24,0.12
manifestations,word,63,0,1,1,65,0.97,0.00,0.02,0.02,0.23,0.11
heureux,word,0,26,0,1,27,0.00,0.96,0.00,0.04,0.23,0.11
vivre,lemma,0,0,1,26,27,0.00,0.00,0.04,0.96,0.23,0.11
colère,word,2,52,0,0,54,0.04,0.96,0.00,0.00,0.23,0.11
critiquer,lemma,53,0,0,2,55,0.96,0.00,0.00,0.04,0.23,0.11
peur,word,2,131,0,2,135,0.01,0.97,0.00,0.01,0.22,0.11
peur,lemma,2,131,0,2,135,0.01,0.97,0.00,0.01,0.22,0.11
triste,lemma,0,28,0,1,29,0.00,0.97,0.00,0.03,0.22,0.11
inquiète,word,0,30,0,1,31,0.00,0.97,0.00,0.03,0.21,0.10
découvrir,lemma,0,1,0,30,31,0.00,0.03,0.00,0.97,0.21,0.10
hommage,word,30,0,0,1,31,0.97,0.00,0.00,0.03,0.21,0.10
remporter,lemma,0,0,2,61,63,0.00,0.00,0.03,0.97,0.20,0.10
!,punctuation,2,0,684,18,704,0.00,0.00,0.97,0.03,0.20,0.10
mètre,lemma,0,0,1,37,38,0.00,0.00,0.03,0.97,0.18,0.09
mètres,word,0,0,1,37,38,0.00,0.00,0.03,0.97,0.18,0.09
réclamer,lemma,39,1,0,0,40,0.97,0.03,0.00,0.00,0.17,0.08
dîner,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dégoûter,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
défiler,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
défense,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
découvrir,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
découverte,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
découverte,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
découvert,word,0,0,0,14,14,0.00,0.00,0.00,1.00,-0.00,-0.00
tg,word,0,0,22,0,22,0.00,0.00,1.00,0.00,-0.00,-0.00
tg,lemma,0,0,22,0,22,0.00,0.00,1.00,0.00,-0.00,-0.00
terroriste,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
terrorisme,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
troupe,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
départ,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
départ,lemma,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
dénonçaient,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
dénoncer,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
domaine,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dollars,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
dollar,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
tomber,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
tomber,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
terrorisme,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
déçu,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
déçu,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
détruites,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
tendue,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
tempête,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tempête,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
eh,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
effrayants,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
effrayant,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
effort,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
effondrés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
effondrement,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
déplacer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dénonce,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
dénonce,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
démission,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
démission,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
terre,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
terrain,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
terrain,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
tenté,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
désespérer,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
dépression,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
dépression,lemma,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
déposer,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
déplacer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dénoncent,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
critiquer,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
trois,word,0,0,0,14,14,0.00,0.00,0.00,1.00,-0.00,-0.00
trois,lemma,0,0,0,14,14,0.00,0.00,0.00,1.00,-0.00,-0.00
tristesse,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
tristesse,lemma,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
tristes,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
tribunal,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tribunal,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cyclones,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
cul,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
danseurs,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
danseur,lemma,0,0,0,11,11,0.00,0.00,0.00,1.00,-0.00,-0.00
toit,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
danse,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
dangereuses,word,0,11,0,0,11,0.00,1.00,0.00,0.00,-0.00,-0.00
cris,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
crient,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
crie,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
cri,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
crasseux,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
crasseuse,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
crasseuse,lemma,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
craint,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
trésor,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
trésor,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
troupe,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
danse,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
toit,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
titres,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
titre,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
titre,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
drole,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
drapeaux,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
douée,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
douer,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
décourage,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
décourage,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
dangereuse,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
dangereu,lemma,0,36,0,0,36,0.00,1.00,0.00,0.00,-0.00,-0.00
critiquée,word,12,0,0,0,12,1.00,0.00,0.00,0.00,-0.00,-0.00
torturer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
degouter,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
danseuse,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
devenues,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
disputent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
disparu,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
disparaître,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
discriminer,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
discriminer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
discriminations,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
discrimination,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
donnent,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
domaine,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
torturés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
stresser,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
stop,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
stop,lemma,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
star,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
star,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
stage,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
stage,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
sportif,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
fausses,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
fan,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
fierté,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
fier,word,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
déçue,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
exprimer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
exprimer,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
explosion,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
explosion,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
exploser,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
suivie,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
suivie,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
suicider,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
suicider,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
succès,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
succès,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
faim,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
expérience,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
fâché,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
fâcher,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
furieux,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
furieux,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
fuite,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
fuite,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
fuient,word,17,0,0,0,17,1.00,0.00,0.00,0.00,-0.00,-0.00
fier,lemma,0,17,0,0,17,0.00,1.00,0.00,0.00,-0.00,-0.00
souriant,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
soupire,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
soupire,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
fières,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
stressé,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
fière,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
finale,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
finale,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
films,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
forcés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
forcément,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
football,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
football,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
foutre,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
fouiller,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
face,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
stupide,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
stupide,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
fière,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
espèces,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
envoyé,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
exactement,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
exactement,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
euro,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
etes,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
ete,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
effondrement,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
eau,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
sœurs,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
sévère,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
emploi,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
faim,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
embêtant,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
embarquer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
eh,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
enfermer,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
emprisonné,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
emprisonner,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
enfin,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
enfin,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
enfermés,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
environ,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
dîner,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
déçus,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
déçue,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
embêtant,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
facile,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
facile,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
exiger,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
exclame,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
exclame,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
exceptionnelle,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
surprises,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
surpris,word,0,11,0,0,11,0.00,1.00,0.00,0.00,-0.00,-0.00
surpris,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
surprendre,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
surprendre,lemma,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
surprenante,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
sympa,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
surprenant,lemma,0,9,0,0,9,0.00,1.00,0.00,0.00,-0.00,-0.00
supporter,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
face,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
extraordinaire,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
expérience,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
environ,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
entrer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
série,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
série,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
séparer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
sélection,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
sélection,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
sympa,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
surprenant,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
avouait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
avai,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
auxquelles,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
auxquelles,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
zone,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
véritables,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
vécue,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
bangladesh,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
bangladesh,lemma,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
ballet,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ballet,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
baissant,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
cul,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
beal,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
battu,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
armés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
armé,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
armer,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
arabe,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
écrier,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
échec,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
échec,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
arthur,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
arthur,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
attendait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
baise,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
bébé,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
buteur,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
buteur,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
brésil,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
brésil,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bruit,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bruit,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cadeau,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
catastrophe,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
catastrophe,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
battu,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
bateaux,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
avouer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
blagu,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
bombardements,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
bombardement,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
bloqué,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquer,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquant,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bouger,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bons,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bombe,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
bronze,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
bronze,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
braconnage,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
volé,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
ému,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
émotion,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
émotion,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
éléphants,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
éléphant,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
ailey,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
ailey,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
aide,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ah,word,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
affrontés,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
agités,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
étonnement,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
atteindre,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
épreuves,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
épreuve,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
épreuve,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
acteur,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
accusés,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
accusent,word,23,0,0,0,23,1.00,0.00,0.00,0.00,-0.00,-0.00
accusent,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
accuse,word,19,0,0,0,19,1.00,0.00,0.00,0.00,-0.00,-0.00
accusant,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
adolescent,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
admirer,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
admirer,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
étonnante,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
