corpus,file_id,unit_id,start_idx,end_idx,text_span,remarque
PtitLibe,7-12_PtitLibe65-Tour_France_Que_va-t-il_se_passer_,a1_1629387337927,718,735,un sacré parcours,indéterminée
PtitLibe,7-12_PtitLibe65-Tour_France_Que_va-t-il_se_passer_,a1_1629387379665,1763,1819,préfèrent les routes droites qui permettent d’aller vite,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1621579833014,502,509,en rêve,espoir
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1629388776195,1588,1592,veut,envie
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1629388816829,442,458,Notre motivation,détermination
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383664721,733,740,courage,courage
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1629389015619,225,266,voulait rendre le théâtre plus accessible,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1629389023140,376,430,voulait des spectacles en dehors de Paris et pour tous,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1629389110039,1486,1511,voulaient le faire savoir,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1621579833061,443,476,voulait bien jouer dans une pièce,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391822475,1396,1417,préfère être discrète,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391827397,1427,1431,veut,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391831235,1436,1449,tout raconter,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391841599,1463,1483,voulait être médecin,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391845940,1516,1546,veut être comédienne plus tard,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_festival,a1_1629389411308,930,974,veulent y participer pour faire un spectacle,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1621579833087,1073,1103,aime travailler dans la nature,amour
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1621579833090,1175,1183,apprécie,amour
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1629401358521,699,726,passionnés par l’apiculture,amour
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1629402023497,1512,1519,vouloir,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1629443897430,647,654,veulent,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1629443907175,660,679,que l’Etat les aide,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1629443919139,684,826,"souhaitent que le gouvernement interdise les produits qui font du mal aux abeilles, ceux que certains agriculteurs utilisent dans leurs champs",envie
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1629444248709,1700,1709,va plaire,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1629444253239,1761,1883,"aiment beaucoup le fantastique ou les histoires autour de la musique, des jeunes, de l’amitié, de l’amour ou de la famille",amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1629444290390,1919,1961,aiment voir comment on vit chez les autres,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833204,981,989,ridicule,mépris
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1629444765339,1520,1528,plairont,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_cette_rentree,a1_1629444145970,1466,1508,veut reconquérir les enfants et les jeunes,envie
PtitLibe,7-12_PtitLibe68-rentree_tele_qui_regarde_quoi_a_tele,a1_1629444960649,1579,1587,plaisent,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_septembre_tele,a1_1621579833238,2036,2041,plaît,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1621579833311,1524,1567,aimait bien faire ces différentes activités,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1629459262653,1355,1402,a beaucoup apprécié le cours sur la citoyenneté,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459451413,23,30,veulent,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459478717,876,923,envie de mettre en place l’école de leurs rêves,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459494205,1031,1052,veulent la même chose,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459504722,1147,1154,veulent,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459510013,1161,1193,laisser leur nom dans l’histoire,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459531946,1473,1496,veut changer les choses,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,a1_1629445166769,807,830,préfère pour ses écoles,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,a1_1629445214508,1861,1909,très envie de rater une matinée avec leur enfant,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,a1_1629445223508,2005,2014,préfèrent,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,a1_1629445230148,2021,2162,"que les familles aient des week-ends complets, pour qu’elles aient le temps de visiter des musées ou de dormir à l’hôtel dans une autre ville",envie
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1631094466134,950,978,voudraient faire disparaître,envie
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1631094490087,1719,1752,aiment bien pondre dans les pneus,amour
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1631094670342,3310,3382,très envie de fabriquer les remèdes contre les maladies des pays pauvres,envie
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1631099117210,1127,1145,en faisant l’amour,désir
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1631099150910,2188,2207,espèrent en trouver,espoir
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Que_peut_faire_ministre,a1_1629462631697,550,589,veut recycler tous les appareils usagés,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Thomas,a1_1621579833654,1432,1444,aime le surf,amour
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Thomas,a1_1629462855021,1537,1541,veut,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Thomas,a1_1629462859095,1552,1575,rester les bras croisés,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629459984538,757,764,préfère,amour
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629459999990,1066,1127,veulent agir pour ce qui va se passer dans les années à venir,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629460013926,1141,1168,veulent être réélus ensuite,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629460084424,2193,2204,moins envie,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629460126446,284,344,veut acheter des produits biologiques en faisant ses courses,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Comment_restaure_patrimoine,a1_1629708591404,807,851,souhaite transmettre aux générations futures,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629708989492,103,147,souhaite transmettre aux générations futures,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629709004293,333,343,veut aller,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629709009286,356,360,veut,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629709013182,365,370,aller,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629709029901,532,612,envie de conserver en bon état pour se souvenir du temps où ils étaient utilisés,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629709454915,1712,1770,vouloir saccager les symboles de la royauté et de l’église,envie
PtitLibe,7-12_PtitLibe72-vegetariens_Depuis_quand_vegetariens,a1_1629727007608,2079,2083,veut,envie
PtitLibe,7-12_PtitLibe72-vegetariens_Nolita,a1_1621579833921,597,614,adore les animaux,amour
PtitLibe,7-12_PtitLibe72-vegetariens_Nolita,a1_1621579833927,1195,1204,aimais ça,amour
PtitLibe,7-12_PtitLibe72-vegetariens_Nolita,a1_1629727504439,1078,1103,voulaient que j’en prenne,envie
PtitLibe,7-12_PtitLibe72-vegetariens_Pourquoi_plus_viande,a1_1629728187953,874,881,veulent,envie
PtitLibe,7-12_PtitLibe72-vegetariens_Pourquoi_plus_viande,a1_1629728191841,886,910,boire le lait des vaches,envie
PtitLibe,7-12_PtitLibe72-vegetariens_description,a1_1629727114606,249,256,veulent,envie
PtitLibe,7-12_PtitLibe72-vegetariens_description,a1_1629727128762,309,319,souhaitent,envie
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1621579833946,21,32,fan de mode,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1621579833952,849,871,aime beaucoup discuter,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1621579833953,1165,1175,ma passion,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1621579833954,1401,1416,aime tout faire,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1629737577645,68,117,"passionné par les habits, les coiffures, le style",amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1629737838618,1274,1306,aimerait travailler dans la mode,espoir
PtitLibe,7-12_PtitLibe73-Fashion_Week_Alberic,a1_1629737864796,1751,1755,veut,envie
PtitLibe,7-12_PtitLibe73-Fashion_Week_D_ou_viennent_modes,a1_1629738262137,2380,2460,"veut du confort, du moelleux, que ce soit doux, rond, facile à enfiler, à porter",envie
PtitLibe,7-12_PtitLibe73-Fashion_Week_D_ou_viennent_modes,a1_1629738287766,2526,2533,préféré,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_D_ou_viennent_modes,a1_1629738277203,2470,2571,"envie de ressembler à sa chanteuse ou à son footballeur préféré, ou aux copains dans la cour de récré",envie
PtitLibe,7-12_PtitLibe73-Fashion_Week_Fashion_Week,a1_1629738487132,46,62,les fans de mode,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_metiers_de_mode,a1_1629738640425,1522,1552,envie d’acheter une collection,envie
PtitLibe,7-12_PtitLibe73-Fashion_Week_metiers_de_mode,a1_1629738653297,1780,1824,plaire dans tel territoire ou telle boutique,amour
PtitLibe,7-12_PtitLibe73-Fashion_Week_mode_secteur_important,a1_1629738783777,1244,1254,apprécient,amour
PtitLibe,7-12_PtitLibe74-feminisme_Marjane_et_Louison,a1_1629748846101,765,793,veulent sauver une princesse,envie
PtitLibe,7-12_PtitLibe74-feminisme_Marjane_et_Louison,a1_1621579834156,1341,1450,"aime bien que parfois ce soit pas des princesses comme d’habitude, qu’elles puissent tirer à l’arc et tout ça",amour
PtitLibe,7-12_PtitLibe74-feminisme_a_quoi_sert_feminisme,a1_1621579834067,2532,2552,aime bien les débats,amour
PtitLibe,7-12_PtitLibe74-feminisme_a_quoi_sert_feminisme,a1_1629739151915,1975,1995,veux être cosmonaute,envie
PtitLibe,7-12_PtitLibe74-feminisme_a_quoi_sert_feminisme,a1_1629739173917,2084,2101,veut être danseur,envie
PtitLibe,7-12_PtitLibe74-feminisme_depuis_affaire_Weinstein,a1_1621579834076,1628,1647,envie de changer ça,envie
PtitLibe,7-12_PtitLibe74-feminisme_depuis_affaire_Weinstein,a1_1629747466027,1071,1093,ont osé porter plainte,courage
PtitLibe,7-12_PtitLibe74-feminisme_depuis_affaire_Weinstein,a1_1629747626815,1868,1875,séduire,désir
PtitLibe,7-12_PtitLibe74-feminisme_depuis_affaire_Weinstein,a1_1629747631545,1897,1907,le veulent,envie
PtitLibe,7-12_PtitLibe74-feminisme_depuis_affaire_Weinstein,a1_1629747387676,822,898,le courage d’oser dire que des hommes leur avaient fait du mal à elles aussi,courage
PtitLibe,7-12_PtitLibe74-feminisme_evenements,a1_1629748086353,2319,2328,voulaient,envie
PtitLibe,7-12_PtitLibe74-feminisme_evenements,a1_1629748096604,2369,2388,voulaient un enfant,envie
PtitLibe,7-12_PtitLibe74-feminisme_evenements,a1_1629748106313,2515,2530,le souhaitaient,envie
PtitLibe,7-12_PtitLibe74-feminisme_feminismes_differents,a1_1621579834120,623,638,irrespectueuses,mépris
PtitLibe,7-12_PtitLibe74-feminisme_feminismes_differents,a1_1629748559300,1712,1840,"veulent que l’on prenne en compte la difficulté d’être une femme ET la difficulté d’être noire, musulmane, handicapée, lesbienne",envie
PtitLibe,7-12_PtitLibe75-pedophilie_Comment_faire_attention,a1_1621579834194,1001,1011,aimes bien,amour
PtitLibe,7-12_PtitLibe75-pedophilie_Comment_faire_attention,a1_1629749807412,936,940,veux,envie
PtitLibe,7-12_PtitLibe75-pedophilie_Comment_faire_attention,a1_1629749811610,945,954,de câlins,envie
PtitLibe,7-12_PtitLibe75-pedophilie_Mon_corps_m_appartient,a1_1629750516380,61,93,très attirés quand ils se voient,désir
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629751989630,1481,1496,aimer son corps,amour
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752153027,2111,2126,se sentir mieux,soulagement
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834242,1654,1663,aime bien,amour
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1629750913998,264,308,préfèrent utiliser le mot de pédocriminalité,amour
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1629751226492,411,418,Rassure,soulagement
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1621579834328,1897,1907,la passion,amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1629786202988,1594,1620,veulent tous la même chose,envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1629786209488,1666,1672,aiment,amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Fiac,a1_1629786466173,1109,1153,veulent mettre en avant un de leurs artistes,envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Fiac,a1_1629786474218,1204,1238,veulent enrichir leurs collections,envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786620418,374,381,ressens,indéterminée
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786626309,442,454,ces émotions,indéterminée
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786641518,585,592,émotion,indéterminée
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786656048,708,812,"veut montrer par là que «c’est souvent inconfortable de se montrer en public, qu’on se sent mal à l’aise",envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1621579834371,627,632,plaît,amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787210628,1043,1063,des passionnés d’art,amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787215944,1069,1132,"aiment avoir chez eux des peintures, des sculptures, des photos",amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787226048,1221,1229,plaisent,amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787231363,1347,1353,aiment,amour
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789100884,669,679,chambouler,indéterminée
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789172463,962,980,le plus perturbant,indéterminée
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629788399557,650,679,veut éviter de les chambouler,envie
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789195428,1386,1437,préfère qu’on reste pour toujours à l’heure d’hiver,envie
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1621579834394,1122,1135,la même envie,envie
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1629787488686,659,672,le souhaitent,envie
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1629787505398,1014,1035,préfère l’heure d’été,amour
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1629787536587,1155,1186,veulent sortir de l’heure d’été,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1629818189223,838,845,racisme,haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1629818219074,1250,1272,espère qu’il va gagner,espoir
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834547,229,236,l’adore,amour
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818346910,200,207,le hait,haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818358171,460,486,se moque de l’autre partie,mépris
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818370060,580,592,se détestent,haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818410502,653,721,aiment ce président qui fait le spectacle et dit tout ce qu’il pense,amour
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629819035713,2196,2205,être aimé,amour
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818793553,1310,1342,envie de prendre trop de risques,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629819053802,2238,2272,veut être au centre de l’attention,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1621579834578,2077,2118,veulent protéger la démocratie américaine,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819410987,668,700,détestent tellement Donald Trump,haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819699450,1335,1362,veulent faire de leur corps,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819691423,1263,1481,"veulent priver les femmes et les filles du droit de décider ce qu’elles veulent faire de leur corps, adopter des lois qui enrichissent les plus riches et appauvrissent les plus pauvres, et nous éloigner des autres pays",envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834628,603,607,veut,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834638,1714,1804,veut que ce soit très difficile de faire venir des produits aux Etats-Unis pour les vendre,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1629820284591,613,641,rouvrir les mines de charbon,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1629820435203,1418,1474,veut de construire un mur à la frontière avec le Mexique,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1621579834601,985,1042,"veut lutter contre les inégalités, aider les plus pauvres",envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1621579834602,1046,1120,souhaite que tout le monde puisse avoir une assurance santé pas trop chère,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820003669,1197,1201,veut,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820007209,1206,1236,accueillir beaucoup d’immigrés,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820019290,1295,1299,veut,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820023962,1304,1363,que l’Etat joue un rôle trop important dans la vie des gens,envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820051210,1937,1950,veulent voter,envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1621579834645,369,420,une intolérance par rapport à certaines populations,haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1621579834647,472,491,le rejet de l’autre,haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1629820731989,502,542,des réponses dures qui excluent des gens,haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1629820747545,641,716,"être contre les étrangers, les musulmans, les homosexuels, les journalistes",haine
