corpus,file_id,unit_id,type,start_idx,end_idx,text_span,source_unit_ids,segments,is_discontinuous,discontinuous_group_id,mode,categorie1,categorie2,nature,declencheur,remarque
PtitLibe,7-12_PtitLibe2-COP21_effets,a1_1621919689651,SitEmo,323,392,"Tout ça peut abîmer ou détruire les maisons, les champs ou les routes","[""a1_1621919689651""]","[[323, 392]]",False,,Suggeree,Peur,Aucune,Proposition,abîmer;détruire,
PtitLibe,7-12_PtitLibe2-COP21_effets,a1_1621919840938,Autre,2759,2776,aime la fraîcheur,"[""a1_1621919840938""]","[[2759, 2776]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe2-COP21_effets,a1_1631087018280,Autre,1268,1285,aiment la chaleur,"[""a1_1631087018280""]","[[1268, 1285]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe2-COP21_effets,a1_1631087023577,Autre,1376,1391,aiment le froid,"[""a1_1631087023577""]","[[1376, 1391]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe2-COP21_effets,a1_1631087060429,SitEmo,2151,2207,certains n’arrivent pas à revenir auprès de leur famille,"[""a1_1631087060429""]","[[2151, 2207]]",False,,Suggeree,Tristesse,Aucune,Proposition,n’arrivent pas à revenir auprès de leur famille,
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,a1_1627972484498,SitEmo,1792,1945,"en ont assez que des citoyens d’autres pays de l’UE viennent s’installer et travailler librement au Royaume-Uni, ce qui est autorisé entre pays européens","[""a1_1627972484498""]","[[1792, 1945]]",False,,Designee,Colere,Aucune,Proposition,en ont assez,
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,a1_1627972564187,SitEmo,1625,1670,l’Union européenne leur impose certaines lois,"[""a1_1627972564187""]","[[1625, 1670]]",False,,Suggeree,Colere,Aucune,Proposition,impose,
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,a1_1627972616508,SitEmo,1689,1719,être dans l’UE coûte trop cher,"[""a1_1627972616508""]","[[1689, 1719]]",False,,Suggeree,Colere,Aucune,Proposition,trop cher,
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,a1_1631216820073,Autre,1163,1185,voulaient quitter l’UE,"[""a1_1631216820073""]","[[1163, 1185]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,discontinuous:a1_1631216832860+a1_1631216838537,Autre,1488,1521,envie de voter comme eux,"[""a1_1631216832860"", ""a1_1631216838537""]","[[1488, 1493], [1503, 1521]]",True,discontinuous:a1_1631216832860+a1_1631216838537,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,discontinuous:a1_1631216849903+a1_1631216859181,Autre,1548,1566,veulent partir,"[""a1_1631216849903"", ""a1_1631216859181""]","[[1548, 1555], [1560, 1566]]",True,discontinuous:a1_1631216849903+a1_1631216859181,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Brexit,discontinuous:a1_1631216870673+a1_1631216879448,Autre,1608,1670,veulent que l’Union européenne leur impose certaines lois,"[""a1_1631216870673"", ""a1_1631216879448""]","[[1608, 1615], [1621, 1670]]",True,discontinuous:a1_1631216870673+a1_1631216879448,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Que_peut_changer_Brexit,a1_1631217042496,Autre,213,261,vont vouloir régler une question très rapidement,"[""a1_1631217042496""]","[[213, 261]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Que_peut_changer_Brexit,a1_1631217054195,Autre,649,673,voudrait venir en France,"[""a1_1631217054195""]","[[649, 673]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Que_peut_changer_Brexit,a1_1631217083669,Autre,1462,1511,veut acheter des produits à d’autres pays de l’UE,"[""a1_1631217083669""]","[[1462, 1511]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Royaume-Uni,a1_1627973440868,SitEmo,1091,1158,alors que c’est l’inverse dans la majorité des autres pays d’Europe,"[""a1_1627973440868""]","[[1091, 1158]]",False,,Suggeree,Surprise,Aucune,Proposition,alors que;inverse,
PtitLibe,7-12_PtitLibe20-Brexit_Royaume-Uni,a1_1627973486562,SitEmo,1159,1160,!,"[""a1_1627973486562""]","[[1159, 1160]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe20-Brexit_Royaume-Uni,discontinuous:a1_1631545450544+a1_1631545459091,Autre,86,143,"a voulu utiliser l’euro, la monnaie unique européenne","[""a1_1631545450544"", ""a1_1631545459091""]","[[86, 87], [92, 143]]",True,discontinuous:a1_1631545450544+a1_1631545459091,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,a1_1621579827214,SitEmo,862,874,très surpris,"[""a1_1621579827214""]","[[862, 874]]",False,,Designee,Surprise,Aucune,SAdj,surpris,
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,a1_1621579827215,SitEmo,1017,1024,choqués,"[""a1_1621579827215""]","[[1017, 1024]]",False,,Designee,Surprise,Aucune,SAdj,choqués,
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,a1_1627973708587,Autre,1185,1202,aimaient l’Europe,"[""a1_1627973708587""]","[[1185, 1202]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,a1_1631545543564,Autre,409,454,voulaient sortir de l’Union européenne ou pas,"[""a1_1631545543564""]","[[409, 454]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,a1_1631545551317,Autre,586,663,voulaient rester dans l’Union européenne (on dit «l’UE» pour aller plus vite),"[""a1_1631545551317""]","[[586, 663]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,a1_1631545586113,Autre,1457,1462,envie,"[""a1_1631545586113""]","[[1457, 1462]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_Thomas,discontinuous:a1_1627973636843+a1_1627973652938,SitEmo,1026,1111,C’est la première fois qu’un pays membre de l’UE décide de quitter le groupe,"[""a1_1627973636843"", ""a1_1627973652938""]","[[1026, 1031], [1041, 1111]]",True,discontinuous:a1_1627973636843+a1_1627973652938,Suggeree,Surprise,Aucune,Proposition,première fois,
PtitLibe,7-12_PtitLibe20-Brexit_description,discontinuous:a1_1631216967165+a1_1631216976188,Autre,213,277,voulaient quitter ce groupe qui réunit plusieurs pays ou pas,"[""a1_1631216967165"", ""a1_1631216976188""]","[[213, 222], [227, 277]]",True,discontinuous:a1_1631216967165+a1_1631216976188,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_quitter_UE,a1_1621579827169,Autre,100,131,aimeraient bien en faire partie,"[""a1_1621579827169""]","[[100, 131]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_quitter_UE,a1_1631217142989,Autre,287,352,voudraient qu’elle se mêle un peu moins des affaires de leur pays,"[""a1_1631217142989""]","[[287, 352]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_quitter_UE,a1_1631217157116,Autre,568,625,voudraient que leur pays la quitte purement et simplement,"[""a1_1631217157116""]","[[568, 625]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_quitter_UE,a1_1631217172900,Autre,895,946,veulent rester dans l’Union européenne ou en sortir,"[""a1_1631217172900""]","[[895, 946]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe20-Brexit_quitter_UE,discontinuous:a1_1627973150168+a1_1627973159688,Autre,268,283,aiment l’UE,"[""a1_1627973150168"", ""a1_1627973159688""]","[[268, 274], [279, 283]]",True,discontinuous:a1_1627973150168+a1_1627973159688,,,,,,amour
PtitLibe,7-12_PtitLibe20-Brexit_quitter_UE,discontinuous:a1_1627973228008+a1_1627973233668,Autre,953,1043,souhaite que la France arrête d’utiliser l’euro et se serve de sa propre monnaie,"[""a1_1627973228008"", ""a1_1627973233668""]","[[953, 961], [972, 1043]]",True,discontinuous:a1_1627973228008+a1_1627973233668,,,,,,envie
PtitLibe,7-12_PtitLibe21-dessous_cinema_Comment_fait_film,a1_1621579827264,Autre,1255,1264,aime bien,"[""a1_1621579827264""]","[[1255, 1264]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe21-dessous_cinema_Comment_fait_film,a1_1627978590833,SitEmo,92,140,"des dizaines, parfois des centaines de personnes","[""a1_1627978590833""]","[[92, 140]]",False,,Montree,Surprise,Aucune,Accumulation,"des dizaines, parfois des centaines",
PtitLibe,7-12_PtitLibe21-dessous_cinema_Comment_fait_film,a1_1627978636283,SitEmo,169,170,!,"[""a1_1627978636283""]","[[169, 170]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Comment_finance_film,a1_1621579827285,Autre,2193,2200,passion,"[""a1_1621579827285""]","[[2193, 2200]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1621579827304,SitEmo,594,601,si peur,"[""a1_1621579827304""]","[[594, 601]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1621579827305,SitEmo,677,685,Pourtant,"[""a1_1621579827305""]","[[677, 685]]",False,,Montree,Surprise,Aucune,SAdv,pourtant,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1621579827306,Autre,787,831,aime beaucoup l’invention des frères Lumière,"[""a1_1621579827306""]","[[787, 831]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1621579827307,SitEmo,1149,1153,même,"[""a1_1621579827307""]","[[1149, 1153]]",False,,Montree,Surprise,Aucune,SAdv,même,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1627979134963,SitEmo,645,674,se seraient enfuis en courant,"[""a1_1627979134963""]","[[645, 674]]",False,,Comportementale,Peur,Aucune,Proposition,se seraient enfuis en courant,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1627979171472,SitEmo,602,637,en voyant le train arriver vers eux,"[""a1_1627979171472""]","[[602, 637]]",False,,Suggeree,Peur,Aucune,Proposition,le train arriver vers eux,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1627979466602,SitEmo,1168,1169,!,"[""a1_1627979466602""]","[[1168, 1169]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1627979209932,SitEmo,675,676,!,"[""a1_1627979209932""]","[[675, 676]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1627979318392,SitEmo,641,674,ils se seraient enfuis en courant,"[""a1_1627979318392""]","[[641, 674]]",False,,Suggeree,Surprise,Aucune,Proposition,se seraient enfuis,
PtitLibe,7-12_PtitLibe21-dessous_cinema_D_ou_vient_cinema,a1_1631546352276,Autre,885,890,rêver,"[""a1_1631546352276""]","[[885, 890]]",False,,,,,,,espoir
PtitLibe,7-12_PtitLibe21-dessous_cinema_Festival_Cannes,a1_1621579827328,SitEmo,829,837,vraiment,"[""a1_1621579827328""]","[[829, 837]]",False,,Montree,Surprise,Aucune,SAdv,vraiment,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Festival_Cannes,a1_1621579827329,SitEmo,862,893,le plus prestigieux du festival,"[""a1_1621579827329""]","[[862, 893]]",False,,Designee,Admiration,Aucune,SAdj,prestigieux,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Festival_Cannes,a1_1621579827331,SitEmo,1048,1070,ont été très critiqués,"[""a1_1621579827331""]","[[1048, 1070]]",False,,Comportementale,Colere,Aucune,Proposition,critiqués,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Festival_Cannes,a1_1621579827332,SitEmo,1101,1108,sifflés,"[""a1_1621579827332""]","[[1101, 1108]]",False,,Comportementale,Colere,Aucune,Proposition,sifflés,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Festival_Cannes,a1_1621579827334,SitEmo,1172,1197,une grande reconnaissance,"[""a1_1621579827334""]","[[1172, 1197]]",False,,Suggeree,Admiration,Aucune,SN,reconnaissance,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Festival_Cannes,a1_1627990060544,SitEmo,844,845,!,"[""a1_1627990060544""]","[[844, 845]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Mahe,a1_1621579827347,SitEmo,1169,1173,cool,"[""a1_1621579827347""]","[[1169, 1173]]",False,,Designee,Admiration,Surprise,SAdj,cool,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Mahe,a1_1621579827348,SitEmo,1262,1269,marrant,"[""a1_1621579827348""]","[[1262, 1269]]",False,,Designee,Joie,Aucune,SAdj,marrant,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Mahe,a1_1628058594655,SitEmo,1394,1395,!,"[""a1_1628058594655""]","[[1394, 1395]]",False,,Montree,Surprise,Joie,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_Mahe,a1_1631546650943,Autre,1241,1246,a plu,"[""a1_1631546650943""]","[[1241, 1246]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe21-dessous_cinema_description,a1_1621579827276,SitEmo,250,254,rire,"[""a1_1621579827276""]","[[250, 254]]",False,,Comportementale,Joie,Aucune,Proposition,rire,
PtitLibe,7-12_PtitLibe21-dessous_cinema_description,a1_1621579827277,SitEmo,256,263,pleurer,"[""a1_1621579827277""]","[[256, 263]]",False,,Comportementale,Tristesse,Aucune,Proposition,pleurer,
PtitLibe,7-12_PtitLibe21-dessous_cinema_description,a1_1621579827278,SitEmo,286,290,peur,"[""a1_1621579827278""]","[[286, 290]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1621579827356,Autre,903,909,plaira,"[""a1_1621579827356""]","[[903, 909]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1621579827359,SitEmo,1835,1839,déjà,"[""a1_1621579827359""]","[[1835, 1839]]",False,,Montree,Surprise,Admiration,SAdv,déjà,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1621579827362,SitEmo,2320,2328,Pourtant,"[""a1_1621579827362""]","[[2320, 2328]]",False,,Montree,Surprise,Aucune,SAdv,pourtant,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1628058909917,SitEmo,1098,1099,!,"[""a1_1628058909917""]","[[1098, 1099]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1628059374657,SitEmo,1854,1855,!,"[""a1_1628059374657""]","[[1854, 1855]]",False,,Montree,Surprise,Admiration,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1628058890913,SitEmo,1039,1097,La première grande star de cinéma au monde est un Français,"[""a1_1628058890913""]","[[1039, 1097]]",False,,Suggeree,Surprise,Aucune,Proposition,un Français,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1628059422693,SitEmo,1818,1853,"A 10 ans, elle a déjà fait 39 films","[""a1_1628059422693""]","[[1818, 1853]]",False,,Suggeree,Surprise,Admiration,Proposition,a 10 ans,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1628059586392,SitEmo,2330,2372,certains n’ont jamais vu un de leurs films,"[""a1_1628059586392""]","[[2330, 2372]]",False,,Suggeree,Surprise,Aucune,Proposition,jamais,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1628059613108,SitEmo,2373,2374,!,"[""a1_1628059613108""]","[[2373, 2374]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1631546728122,Autre,340,374,"aiment Kev Adams, Louane ou Norman","[""a1_1631546728122""]","[[340, 374]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe21-dessous_cinema_star_cinema,a1_1631546741334,Autre,811,816,rêver,"[""a1_1631546741334""]","[[811, 816]]",False,,,,,,,espoir
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_A_quoi_sert_Senat,a1_1621579827403,SitEmo,1746,1830,ça coûte trop cher à la France d’avoir à la fois une Assemblée nationale et un Sénat,"[""a1_1621579827403""]","[[1746, 1830]]",False,,Suggeree,Colere,Aucune,Proposition,trop cher,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_A_quoi_sert_Senat,a1_1621579827405,SitEmo,1864,1909,ne jamais vouloir de changements dans le pays,"[""a1_1621579827405""]","[[1864, 1909]]",False,,Suggeree,Colere,Aucune,Proposition,jamais,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_A_quoi_sert_Senat,a1_1628059773887,SitEmo,1138,1150,Mais en plus,"[""a1_1628059773887""]","[[1138, 1150]]",False,,Montree,Surprise,Aucune,SAdv,mais en plus,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_A_quoi_sert_Senat,a1_1628059841044,SitEmo,1192,1193,!,"[""a1_1628059841044""]","[[1192, 1193]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_A_quoi_sert_Senat,a1_1621579827404,SitEmo,1836,1909,reprochent aux sénateurs de ne jamais vouloir de changements dans le pays,"[""a1_1621579827404""]","[[1836, 1909]]",False,,Comportementale,Colere,Aucune,Proposition,reprochent,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Assemblee,a1_1621579827376,SitEmo,1925,1930,crier,"[""a1_1621579827376""]","[[1925, 1930]]",False,,Comportementale,Colere,Aucune,Proposition,crier,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Assemblee,a1_1621579827377,SitEmo,1937,1944,siffler,"[""a1_1621579827377""]","[[1937, 1944]]",False,,Comportementale,Colere,Aucune,Proposition,siffler,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Assemblee,a1_1621579827380,Autre,2165,2210,des grands discours qui ont marqué l’histoire,"[""a1_1621579827380""]","[[2165, 2210]]",False,,,,,,,indéterminée
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Assemblee,a1_1628060158424,SitEmo,1878,1905,pas d’accord avec quelqu’un,"[""a1_1628060158424""]","[[1878, 1905]]",False,,Suggeree,Colere,Aucune,SPrep,pas d’accord,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Assemblee,a1_1628060371660,Autre,2127,2148,des moments d’émotion,"[""a1_1628060371660""]","[[2127, 2148]]",False,,,,,,,indéterminée
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Assemblee,discontinuous:a1_1621579827379+a1_1628060250449,SitEmo,2055,2075,rient beaucoup,"[""a1_1621579827379"", ""a1_1628060250449""]","[[2055, 2060], [2067, 2075]]",True,discontinuous:a1_1621579827379+a1_1628060250449,Comportementale,Joie,Aucune,Proposition,rient,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1621579827436,Autre,1397,1400,Ouf,"[""a1_1621579827436""]","[[1397, 1400]]",False,,,,,,,soulagement
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1621579827441,SitEmo,2312,2320,Chouette,"[""a1_1621579827441""]","[[2312, 2320]]",False,,Montree,Joie,Aucune,Interjection,chouette,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1621579827442,SitEmo,2830,2835,super,"[""a1_1621579827442""]","[[2830, 2835]]",False,,Designee,Admiration,Surprise,SAdj,super,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1621579827443,SitEmo,3169,3184,Malheureusement,"[""a1_1621579827443""]","[[3169, 3184]]",False,,Designee,Tristesse,Aucune,SAdv,malheureusement,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066037856,Autre,1402,1442,notre texte sur les bonbons a été retenu,"[""a1_1628066037856""]","[[1402, 1442]]",False,,,,,,,soulagement
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066053938,Autre,1443,1444,!,"[""a1_1628066053938""]","[[1443, 1444]]",False,,,,,,,soulagement
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066186742,SitEmo,2322,2372,les députés ont validé notre texte sur les bonbons,"[""a1_1628066186742""]","[[2322, 2372]]",False,,Suggeree,Joie,Aucune,Proposition,validé,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066280231,SitEmo,2719,2733,Bonne nouvelle,"[""a1_1628066280231""]","[[2719, 2733]]",False,,Suggeree,Joie,Aucune,SN,bonne nouvelle,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066375939,SitEmo,2841,2842,!,"[""a1_1628066375939""]","[[2841, 2842]]",False,,Montree,Joie,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066207933,SitEmo,2373,2374,!,"[""a1_1628066207933""]","[[2373, 2374]]",False,,Montree,Joie,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066457255,SitEmo,2746,2840,"les députés et les sénateurs ont décidé que la distribution de bonbons, c’était une super idée","[""a1_1628066457255""]","[[2746, 2840]]",False,,Suggeree,Joie,Aucune,Proposition,une super idée,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1628066515746,SitEmo,2790,2840,"la distribution de bonbons, c’était une super idée","[""a1_1628066515746""]","[[2790, 2840]]",False,,Montree,Admiration,Surprise,Dislocation gauche,"la ditribution de bonbons, c",
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1631547117899,Autre,462,474,veut changer,"[""a1_1631547117899""]","[[462, 474]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1631547124357,Autre,677,754,veut obliger les enseignants à distribuer des bonbons aux élèves chaque matin,"[""a1_1631547124357""]","[[677, 754]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Comment_cree_loi,a1_1631547147185,Autre,1696,1712,voudrait changer,"[""a1_1631547147185""]","[[1696, 1712]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Elsa,a1_1621579827473,SitEmo,1269,1281,heureusement,"[""a1_1621579827473""]","[[1269, 1281]]",False,,Designee,Joie,Aucune,SAdv,heureusement,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Elsa,a1_1621579827475,SitEmo,1946,1956,très fière,"[""a1_1621579827475""]","[[1946, 1956]]",False,,Designee,Fierte,Aucune,SAdj,fière,
PtitLibe,7-12_PtitLibe22-Assemblee_nationale_Elsa,a1_1628085006368,SitEmo,1923,1932,suis élue,"[""a1_1628085006368""]","[[1923, 1932]]",False,,Suggeree,Fierte,Aucune,Proposition,élue,
