source_file,text_span,mode,emotion,marker_type,marker_value,type
PtitLibe,ne pas aimer son corps,Suggérée,Embarras,word,corps,SitEmo
PtitLibe,violent,Suggérée,Peur,word,violent,SitEmo
PtitLibe,violent,Suggérée,Tristesse,word,violent,SitEmo
PtitLibe,imposer,Suggérée,Peur,word,imposer,SitEmo
PtitLibe,imposer,Suggérée,Tristesse,word,imposer,SitEmo
PtitLibe,grave,Suggérée,Peur,word,grave,SitEmo
PtitLibe,grave,Suggérée,Tristesse,word,grave,SitEmo
PtitLibe,victime,Suggérée,Peur,word,victime,SitEmo
PtitLibe,victime,Suggérée,Tristesse,word,victime,SitEmo
PtitLibe,violence,Suggérée,Peur,word,violence,SitEmo
PtitLibe,agressés,Suggérée,Peur,word,agressés,SitEmo
PtitLibe,agressés,Suggérée,Tristesse,word,agressés,SitEmo
PtitLibe,choquant,Désignée,Surprise,word,choquant,SitEmo
PtitLibe,choquant,Désignée,Colère,word,choquant,SitEmo
PtitLibe,graves,Suggérée,Colère,word,graves,SitEmo
PtitLibe,choquait,Désignée,Surprise,word,choquait,SitEmo
PtitLibe,choquait,Désignée,Colère,word,choquait,SitEmo
PtitLibe,traumatisme,Désignée,Surprise,word,traumatisme,SitEmo
PtitLibe,traumatisme,Désignée,Peur,word,traumatisme,SitEmo
PtitLibe,violences sexuelles,Suggérée,Peur,word,violences,SitEmo
PtitLibe,violences sexuelles,Suggérée,Peur,word,sexuelles,SitEmo
PtitLibe,inquiétudes,Désignée,Peur,word,inquiétudes,SitEmo
PtitLibe,dangereux,Désignée,Peur,word,dangereux,SitEmo
PtitLibe,se protéger,Comportementale,Peur,word,protéger,SitEmo
PtitLibe,compliments,Suggérée,Joie,word,compliments,SitEmo
PtitLibe,cadeaux,Suggérée,Joie,word,cadeaux,SitEmo
PtitLibe,crier,Suggérée,Peur,word,crier,SitEmo
PtitLibe,menacer,Désignée,Peur,word,menacer,SitEmo
PtitLibe,menacer,Désignée,Peur,word,menacer,SitEmo
PtitLibe,violent,Suggérée,Peur,word,violent,SitEmo
PtitLibe,important,Suggérée,Joie,word,important,SitEmo
PtitLibe,important,Suggérée,Fierté,word,important,SitEmo
PtitLibe,surpris,Désignée,Surprise,word,surpris,SitEmo
PtitLibe,une alarme s’est déclenchée,Suggérée,Surprise,word,alarme,SitEmo
PtitLibe,une alarme s’est déclenchée,Suggérée,Surprise,word,déclenchée,SitEmo
PtitLibe,admirer,Désignée,Admiration,word,admirer,SitEmo
PtitLibe,mal à l’aise,Désignée,Embarras,word,aise,SitEmo
PtitLibe,agréable,Désignée,Joie,word,agréable,SitEmo
PtitLibe,inconfortable,Désignée,Embarras,word,inconfortable,SitEmo
PtitLibe,réussite,Suggérée,Fierté,word,réussite,SitEmo
PtitLibe,réussite,Suggérée,Joie,word,réussite,SitEmo
PtitLibe,stress,Désignée,Peur,word,stress,SitEmo
PtitLibe,dépressions,Désignée,Tristesse,word,dépressions,SitEmo
PtitLibe,se plaignent,Comportementale,Colère,word,plaignent,SitEmo
PtitLibe,…,Montrée,Surprise,punctuation,…,SitEmo
PtitLibe,…,Montrée,Surprise,punctuation,…,SitEmo
PtitLibe,!,Montrée,Surprise,punctuation,!,SitEmo
PtitLibe,!,Montrée,Surprise,punctuation,!,SitEmo
PtitLibe,!,Montrée,Surprise,punctuation,!,SitEmo
PtitLibe,embêtant,Désignée,Tristesse,word,embêtant,SitEmo
PtitLibe,insulté,Désignée,Embarras,word,insulté,SitEmo
PtitLibe,insulté,Comportementale,Colère,word,insulté,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,surprise,Désignée,Surprise,word,surprise,SitEmo
PtitLibe,inquiétant,Désignée,Peur,word,inquiétant,SitEmo
PtitLibe,insulter,Désignée,Embarras,word,insulter,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,risques,Désignée,Peur,word,risques,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,déjà,Montrée,Surprise,word,déjà,SitEmo
PtitLibe,insulter,Comportementale,Colère,word,insulter,SitEmo
PtitLibe,critiquent,Comportementale,Colère,word,critiquent,SitEmo
PtitLibe,gêne,Désignée,Embarras,word,gêne,SitEmo
PtitLibe,détruire,Suggérée,Peur,word,détruire,SitEmo
PtitLibe,mentir,Suggérée,Colère,word,mentir,SitEmo
PtitLibe,accusé,Comportementale,Colère,word,accusé,SitEmo
PtitLibe,!,Montrée,Surprise,punctuation,!,SitEmo
PtitLibe,ne supporte pas,Suggérée,Colère,word,supporte,SitEmo
PtitLibe,satisfait,Désignée,Joie,word,satisfait,SitEmo
PtitLibe,menacés,Désignée,Peur,word,menacés,SitEmo
PtitLibe,dégâts,Suggérée,Peur,word,dégâts,SitEmo
PtitLibe,inquiets,Désignée,Peur,word,inquiets,SitEmo
PtitLibe,s’engager dans la vie politique,Comportementale,Peur,word,engager,SitEmo
PtitLibe,s’engager dans la vie politique,Comportementale,Peur,word,vie,SitEmo
PtitLibe,s’engager dans la vie politique,Comportementale,Peur,word,politique,SitEmo
PtitLibe,plaisir,Désignée,Joie,word,plaisir,SitEmo
PtitLibe,dangereuse,Désignée,Peur,word,dangereuse,SitEmo
PtitLibe,reprochaient,Comportementale,Colère,word,reprochaient,SitEmo
PtitLibe,plaisir,Désignée,Joie,word,plaisir,SitEmo
PtitLibe,menace,Désignée,Peur,word,menace,SitEmo
PtitLibe,risque,Désignée,Peur,word,risque,SitEmo
PtitLibe,!,Montrée,Surprise,punctuation,!,SitEmo
PtitLibe,s’enfuient,Comportementale,Peur,word,enfuient,SitEmo
PtitLibe,victoire,Suggérée,Joie,word,victoire,SitEmo
PtitLibe,joie,Désignée,Joie,word,joie,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,durs;violents,Suggérée,Peur,word,durs,SitEmo
PtitLibe,durs;violents,Suggérée,Peur,word,violents,SitEmo
PtitLibe,durs;violents,Suggérée,Peur,punctuation,;,SitEmo
PtitLibe,dangereux,Désignée,Peur,word,dangereux,SitEmo
PtitLibe,brandissant des drapeaux,Comportementale,Joie,word,brandissant,SitEmo
PtitLibe,brandissant des drapeaux,Comportementale,Joie,word,drapeaux,SitEmo
PtitLibe,tirant des feux d’artifice,Comportementale,Joie,word,tirant,SitEmo
PtitLibe,tirant des feux d’artifice,Comportementale,Joie,word,feux,SitEmo
PtitLibe,tirant des feux d’artifice,Comportementale,Joie,word,artifice,SitEmo
PtitLibe,tendue,Désignée,Colère,word,tendue,SitEmo
PtitLibe,en ont assez,Désignée,Colère,word,assez,SitEmo
PtitLibe,ne respectent pas,Suggérée,Colère,word,respectent,SitEmo
PtitLibe,n’arrive pas à résoudre les problèmes,Suggérée,Colère,word,arrive,SitEmo
PtitLibe,n’arrive pas à résoudre les problèmes,Suggérée,Colère,word,résoudre,SitEmo
PtitLibe,n’arrive pas à résoudre les problèmes,Suggérée,Colère,word,problèmes,SitEmo
PtitLibe,en ont assez,Désignée,Colère,word,assez,SitEmo
PtitLibe,insécurité,Désignée,Peur,word,insécurité,SitEmo
PtitLibe,violence,Suggérée,Peur,word,violence,SitEmo
PtitLibe,contre;ruiné,Suggérée,Colère,word,contre,SitEmo
PtitLibe,contre;ruiné,Suggérée,Colère,word,ruiné,SitEmo
PtitLibe,contre;ruiné,Suggérée,Colère,punctuation,;,SitEmo
PtitLibe,agressés,Suggérée,Colère,word,agressés,SitEmo
PtitLibe,agressés,Suggérée,Peur,word,agressés,SitEmo
PtitLibe,attaqué,Suggérée,Colère,word,attaqué,SitEmo
PtitLibe,attaqué,Suggérée,Peur,word,attaqué,SitEmo
PtitLibe,répression,Suggérée,Peur,word,répression,SitEmo
PtitLibe,choquantes,Désignée,Surprise,word,choquantes,SitEmo
PtitLibe,choquantes,Désignée,Colère,word,choquantes,SitEmo
PtitLibe,crainte,Désignée,Peur,word,crainte,SitEmo
PtitLibe,pas libres,Suggérée,Tristesse,word,libres,SitEmo
PtitLibe,pas libres,Suggérée,Peur,word,libres,SitEmo
PtitLibe,torturés,Suggérée,Peur,word,torturés,SitEmo
PtitLibe,torturés,Suggérée,Tristesse,word,torturés,SitEmo
PtitLibe,inquiète,Désignée,Peur,word,inquiète,SitEmo
PtitLibe,exceptionnelle,Désignée,Surprise,word,exceptionnelle,SitEmo
PtitLibe,victoire,Suggérée,Joie,word,victoire,SitEmo
PtitLibe,gouverner+de façon dure,Suggérée,Peur,word,gouverner,SitEmo
PtitLibe,gouverner+de façon dure,Suggérée,Peur,word,façon,SitEmo
PtitLibe,gouverner+de façon dure,Suggérée,Peur,word,dure,SitEmo
PtitLibe,choquantes,Désignée,Surprise,word,choquantes,SitEmo
PtitLibe,choquantes,Désignée,Peur,word,choquantes,SitEmo
PtitLibe,réjouis,Comportementale,Joie,word,réjouis,SitEmo
PtitLibe,choquantes,Désignée,Surprise,word,choquantes,SitEmo
PtitLibe,choquantes,Désignée,Peur,word,choquantes,SitEmo
PtitLibe,corruption,Suggérée,Colère,word,corruption,SitEmo
PtitLibe,corruption,Suggérée,Colère,word,corruption,SitEmo
PtitLibe,en ont assez,Désignée,Colère,word,assez,SitEmo
PtitLibe,accusé,Comportementale,Colère,word,accusé,SitEmo
PtitLibe,accusé,Comportementale,Colère,word,accusé,SitEmo
PtitLibe,inquiets,Désignée,Peur,word,inquiets,SitEmo
PtitLibe,bloqué son lycée,Comportementale,Colère,word,bloqué,SitEmo
PtitLibe,bloqué son lycée,Comportementale,Colère,word,lycée,SitEmo
PtitLibe,pas d’accord,Suggérée,Colère,word,accord,SitEmo
PtitLibe,bloquaient,Comportementale,Colère,word,bloquaient,SitEmo
PtitLibe,en baissant la tête,Comportementale,Peur,word,baissant,SitEmo
PtitLibe,en baissant la tête,Comportementale,Embarras,word,baissant,SitEmo
PtitLibe,en baissant la tête,Comportementale,Peur,word,tête,SitEmo
PtitLibe,en baissant la tête,Comportementale,Embarras,word,tête,SitEmo
PtitLibe,crié,Comportementale,Colère,word,crié,SitEmo
PtitLibe,crié dessus,Suggérée,Peur,word,crié,SitEmo
PtitLibe,crié dessus,Suggérée,Embarras,word,crié,SitEmo
PtitLibe,crié dessus,Suggérée,Peur,word,dessus,SitEmo
PtitLibe,crié dessus,Suggérée,Embarras,word,dessus,SitEmo
PtitLibe,critiquent,Comportementale,Colère,word,critiquent,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,inquiète,Désignée,Peur,word,inquiète,SitEmo
PtitLibe,critiqué,Comportementale,Colère,word,critiqué,SitEmo
PtitLibe,manifester,Comportementale,Colère,word,manifester,SitEmo
PtitLibe,protestations,Comportementale,Colère,word,protestations,SitEmo
PtitLibe,ne suffit pas,Suggérée,Colère,word,suffit,SitEmo
PtitLibe,manifesté,Comportementale,Colère,word,manifesté,SitEmo
PtitLibe,marché dans la rue en groupe,Comportementale,Colère,word,marché,SitEmo
PtitLibe,marché dans la rue en groupe,Comportementale,Colère,word,rue,SitEmo
PtitLibe,marché dans la rue en groupe,Comportementale,Colère,word,groupe,SitEmo
PtitLibe,pas d’accord,Suggérée,Colère,word,accord,SitEmo
PtitLibe,dénoncer,Comportementale,Colère,word,dénoncer,SitEmo
PtitLibe,colère,Désignée,Colère,word,colère,SitEmo
PtitLibe,manifestations,Comportementale,Colère,word,manifestations,SitEmo
PtitLibe,manifestations,Comportementale,Peur,word,manifestations,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,manifestations,Comportementale,Colère,word,manifestations,SitEmo
PtitLibe,critiquer,Comportementale,Colère,word,critiquer,SitEmo
PtitLibe,protester,Comportementale,Colère,word,protester,SitEmo
PtitLibe,se mobilisent,Comportementale,Colère,word,mobilisent,SitEmo
PtitLibe,se mobilisent,Comportementale,Peur,word,mobilisent,SitEmo
PtitLibe,pas assez bonnes,Suggérée,Colère,word,assez,SitEmo
PtitLibe,pas assez bonnes,Suggérée,Colère,word,bonnes,SitEmo
PtitLibe,se sont mobilisés,Comportementale,Colère,word,mobilisés,SitEmo
PtitLibe,grève,Comportementale,Colère,word,grève,SitEmo
PtitLibe,manifestations,Comportementale,Colère,word,manifestations,SitEmo
PtitLibe,pas d’accord,Suggérée,Colère,word,accord,SitEmo
PtitLibe,manifesté,Comportementale,Colère,word,manifesté,SitEmo
PtitLibe,pas d’accord,Suggérée,Colère,word,accord,SitEmo
PtitLibe,manifesté,Comportementale,Colère,word,manifesté,SitEmo
PtitLibe,dangereux,Désignée,Peur,word,dangereux,SitEmo
PtitLibe,contents,Désignée,Joie,word,contents,SitEmo
PtitLibe,râler,Comportementale,Colère,word,râler,SitEmo
PtitLibe,manifestations,Comportementale,Colère,word,manifestations,SitEmo
PtitLibe,protester,Comportementale,Colère,word,protester,SitEmo
PtitLibe,moins de droits,Suggérée,Colère,word,droits,SitEmo
PtitLibe,critiqués,Comportementale,Colère,word,critiqués,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,difficulté,Suggérée,Peur,word,difficulté,SitEmo
PtitLibe,risque,Désignée,Peur,word,risque,SitEmo
PtitLibe,victime,Suggérée,Tristesse,word,victime,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,critiquent,Comportementale,Colère,word,critiquent,SitEmo
PtitLibe,inégalités,Suggérée,Colère,word,inégalités,SitEmo
PtitLibe,s’opposent,Comportementale,Colère,word,opposent,SitEmo
PtitLibe,ne plus réussir,Suggérée,Peur,word,réussir,SitEmo
PtitLibe,reçoivent moins,Suggérée,Peur,word,reçoivent,SitEmo
PtitLibe,heureux,Désignée,Joie,word,heureux,SitEmo
PtitLibe,reproche,Comportementale,Colère,word,reproche,SitEmo
PtitLibe,heureux,Désignée,Joie,word,heureux,SitEmo
PtitLibe,heureux,Désignée,Joie,word,heureux,SitEmo
PtitLibe,heureux,Désignée,Joie,word,heureux,SitEmo
PtitLibe,malaise,Désignée,Embarras,word,malaise,SitEmo
PtitLibe,maltraitées;tuées,Suggérée,Tristesse,word,maltraitées,SitEmo
PtitLibe,maltraitées;tuées,Suggérée,Tristesse,word,tuées,SitEmo
PtitLibe,maltraitées;tuées,Suggérée,Tristesse,punctuation,;,SitEmo
PtitLibe,Comment ?,Montrée,Colère,word,comment,SitEmo
PtitLibe,Comment ?,Montrée,Colère,punctuation,?,SitEmo
PtitLibe,tuez,Suggérée,Colère,word,tuez,SitEmo
PtitLibe,condamne,Comportementale,Colère,word,condamne,SitEmo
PtitLibe,empêche de dormir,Suggérée,Tristesse,word,empêche,SitEmo
PtitLibe,empêche de dormir,Suggérée,Peur,word,empêche,SitEmo
PtitLibe,empêche de dormir,Suggérée,Tristesse,word,dormir,SitEmo
PtitLibe,empêche de dormir,Suggérée,Peur,word,dormir,SitEmo
PtitLibe,belle vie,Suggérée,Joie,word,belle,SitEmo
PtitLibe,belle vie,Suggérée,Joie,word,vie,SitEmo
PtitLibe,une belle vie,Suggérée,Joie,word,belle,SitEmo
PtitLibe,une belle vie,Suggérée,Joie,word,vie,SitEmo
PtitLibe,inquiètent,Désignée,Peur,word,inquiètent,SitEmo
PtitLibe,injuste,Suggérée,Colère,word,injuste,SitEmo
PtitLibe,te faire gronder pour quelque chose que tu n’avais pas fait,Suggérée,Colère,word,gronder,SitEmo
PtitLibe,te faire gronder pour quelque chose que tu n’avais pas fait,Suggérée,Tristesse,word,gronder,SitEmo
PtitLibe,te faire gronder pour quelque chose que tu n’avais pas fait,Suggérée,Colère,word,chose,SitEmo
PtitLibe,te faire gronder pour quelque chose que tu n’avais pas fait,Suggérée,Tristesse,word,chose,SitEmo
PtitLibe,injuste,Suggérée,Colère,word,injuste,SitEmo
PtitLibe,injuste,Suggérée,Tristesse,word,injuste,SitEmo
PtitLibe,subissent,Désignée,Tristesse,word,subissent,SitEmo
PtitLibe,pas juste,Montrée,Colère,word,juste,SitEmo
PtitLibe,pas juste,Montrée,Tristesse,word,juste,SitEmo
PtitLibe,!,Montrée,Colère,punctuation,!,SitEmo
PtitLibe,!,Montrée,Tristesse,punctuation,!,SitEmo
PtitLibe,réduites au silence,Suggérée,Colère,word,réduites,SitEmo
PtitLibe,réduites au silence,Suggérée,Tristesse,word,réduites,SitEmo
PtitLibe,réduites au silence,Suggérée,Colère,word,silence,SitEmo
PtitLibe,réduites au silence,Suggérée,Tristesse,word,silence,SitEmo
PtitLibe,pas juste,Montrée,Colère,word,juste,SitEmo
PtitLibe,pas juste,Montrée,Tristesse,word,juste,SitEmo
PtitLibe,!,Montrée,Colère,punctuation,!,SitEmo
PtitLibe,!,Montrée,Tristesse,punctuation,!,SitEmo
PtitLibe,se plaindre,Comportementale,Tristesse,word,plaindre,SitEmo
PtitLibe,heureux,Désignée,Joie,word,heureux,SitEmo
PtitLibe,pleurer,Comportementale,Tristesse,word,pleurer,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,révolte,Comportementale,Colère,word,révolte,SitEmo
PtitLibe,injustice,Suggérée,Colère,word,injustice,SitEmo
PtitLibe,pleurer,Comportementale,Tristesse,word,pleurer,SitEmo
PtitLibe,pleurer,Comportementale,Tristesse,word,pleurer,SitEmo
PtitLibe,injustice,Suggérée,Colère,word,injustice,SitEmo
PtitLibe,injuste,Suggérée,Colère,word,injuste,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,pleure,Comportementale,Tristesse,word,pleure,SitEmo
PtitLibe,pleure,Comportementale,Tristesse,word,pleure,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,joie,Désignée,Joie,word,joie,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,colère,Désignée,Colère,word,colère,SitEmo
PtitLibe,enthousiasme,Désignée,Joie,word,enthousiasme,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,joie,Désignée,Joie,word,joie,SitEmo
PtitLibe,rire,Comportementale,Joie,word,rire,SitEmo
PtitLibe,critiquer,Comportementale,Colère,word,critiquer,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,word,tristesse,SitEmo
PtitLibe,pleure,Comportementale,Tristesse,word,pleure,SitEmo
PtitLibe,mort,Suggérée,Tristesse,word,mort,SitEmo
PtitLibe,pleurer,Comportementale,Tristesse,word,pleurer,SitEmo
PtitLibe,pleurer,Comportementale,Tristesse,word,pleurer,SitEmo
PtitLibe,interdire,Suggérée,Colère,word,interdire,SitEmo
PtitLibe,pleure,Comportementale,Tristesse,word,pleure,SitEmo
PtitLibe,pleurer,Comportementale,Joie,word,pleurer,SitEmo
PtitLibe,pleurer,Comportementale,Joie,word,pleurer,SitEmo
PtitLibe,empêchés;interdits,Suggérée,Colère,word,empêchés,SitEmo
PtitLibe,empêchés;interdits,Suggérée,Colère,word,interdits,SitEmo
PtitLibe,empêchés;interdits,Suggérée,Colère,punctuation,;,SitEmo
PtitLibe,larmes,Comportementale,Tristesse,word,larmes,SitEmo
PtitLibe,larmes,Comportementale,Tristesse,word,larmes,SitEmo
PtitLibe,larmes,Comportementale,Tristesse,word,larmes,SitEmo
PtitLibe,pleure,Comportementale,Tristesse,word,pleure,SitEmo
PtitLibe,pleurer,Comportementale,Tristesse,word,pleurer,SitEmo
PtitLibe,larmes,Comportementale,Tristesse,word,larmes,SitEmo
PtitLibe,bonheur,Désignée,Joie,word,bonheur,SitEmo
PtitLibe,amusant,Désignée,Joie,word,amusant,SitEmo
PtitLibe,folâtre,Désignée,Joie,word,folâtre,SitEmo
PtitLibe,gaie,Désignée,Joie,word,gaie,SitEmo
PtitLibe,amusante,Désignée,Joie,word,amusante,SitEmo
PtitLibe,amuse,Désignée,Joie,word,amuse,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
PtitLibe,paranoïa,Désignée,Peur,word,paranoïa,SitEmo
PtitLibe,panique,Désignée,Peur,word,panique,SitEmo
PtitLibe,fake news,Suggérée,Colère,word,fake,SitEmo
PtitLibe,fake news,Suggérée,Colère,word,news,SitEmo
PtitLibe,accusé,Comportementale,Colère,word,accusé,SitEmo
PtitLibe,inquiet,Désignée,Peur,word,inquiet,SitEmo
PtitLibe,de mauvaise humeur,Désignée,Colère,word,mauvaise,SitEmo
PtitLibe,de mauvaise humeur,Désignée,Colère,word,humeur,SitEmo
PtitLibe,devenir nos amis,Suggérée,Joie,word,devenir,SitEmo
PtitLibe,devenir nos amis,Suggérée,Joie,word,amis,SitEmo
PtitLibe,!,Montrée,Joie,punctuation,!,SitEmo
PtitLibe,bons côtés,Suggérée,Joie,word,bons,SitEmo
PtitLibe,bons côtés,Suggérée,Joie,word,côtés,SitEmo
PtitLibe,colère,Désignée,Colère,word,colère,SitEmo
PtitLibe,furieux,Désignée,Colère,word,furieux,SitEmo
PtitLibe,colère,Désignée,Colère,word,colère,SitEmo
PtitLibe,protestation,Comportementale,Colère,word,protestation,SitEmo
PtitLibe,Malheureusement,Désignée,Tristesse,word,malheureusement,SitEmo
PtitLibe,mortes,Suggérée,Tristesse,word,mortes,SitEmo
PtitLibe,mécontentement,Désignée,Colère,word,mécontentement,SitEmo
PtitLibe,obligés;dépenser trop,Suggérée,Peur,word,obligés,SitEmo
PtitLibe,obligés;dépenser trop,Suggérée,Peur,word,dépenser,SitEmo
PtitLibe,obligés;dépenser trop,Suggérée,Peur,punctuation,;,SitEmo
PtitLibe,bloqué des routes,Comportementale,Colère,word,bloqué,SitEmo
PtitLibe,bloqué des routes,Comportementale,Colère,word,routes,SitEmo
PtitLibe,craignent,Désignée,Peur,word,craignent,SitEmo
PtitLibe,blessés,Suggérée,Tristesse,word,blessés,SitEmo
PtitLibe,ne suffit pas,Suggérée,Colère,word,suffit,SitEmo
PtitLibe,bloquer des routes,Comportementale,Colère,word,bloquer,SitEmo
PtitLibe,bloquer des routes,Comportementale,Colère,word,routes,SitEmo
PtitLibe,dangereuses,Désignée,Peur,word,dangereuses,SitEmo
PtitLibe,dangereuses,Désignée,Peur,word,dangereuses,SitEmo
PtitLibe,malade,Suggérée,Peur,word,malade,SitEmo
PtitLibe,dangereux,Désignée,Peur,word,dangereux,SitEmo
PtitLibe,…,Montrée,Surprise,punctuation,…,SitEmo
PtitLibe,!,Montrée,Surprise,punctuation,!,SitEmo
PtitLibe,folle,Suggérée,Surprise,word,folle,SitEmo
PtitLibe,faire rouler une voiture avec des betteraves,Suggérée,Surprise,word,rouler,SitEmo
PtitLibe,faire rouler une voiture avec des betteraves,Suggérée,Surprise,word,voiture,SitEmo
PtitLibe,faire rouler une voiture avec des betteraves,Suggérée,Surprise,word,betteraves,SitEmo
PtitLibe,colère,Désignée,Colère,word,colère,SitEmo
PtitLibe,augmentation du prix,Suggérée,Colère,word,augmentation,SitEmo
PtitLibe,augmentation du prix,Suggérée,Colère,word,prix,SitEmo
PtitLibe,bloquant les routes,Comportementale,Colère,word,bloquant,SitEmo
PtitLibe,bloquant les routes,Comportementale,Colère,word,routes,SitEmo
PtitLibe,contestent,Comportementale,Colère,word,contestent,SitEmo
PtitLibe,vraiment,Montrée,Peur,word,vraiment,SitEmo
PtitLibe,inquiet,Désignée,Peur,word,inquiet,SitEmo
PtitLibe,peur,Désignée,Peur,word,peur,SitEmo
