marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
pourtant,lemma,0,1,0,0,0,0,0,0,0,10,1,12,0.08,0.00,0.00,0.00,0.83,0.08,0.00,0.00,0.00,0.00,0.00,0.82,0.24
sourire,word,0,1,0,0,0,0,0,10,0,0,1,12,0.08,0.00,0.83,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.82,0.24
danser,lemma,0,0,0,0,1,0,0,3,0,0,0,4,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.81,0.23
odeur,lemma,0,1,0,3,0,0,0,0,0,0,0,4,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
oeil,word,0,3,0,1,0,0,0,0,0,0,0,4,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
coupable,lemma,0,1,3,0,0,0,0,0,0,0,0,4,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.81,0.23
armé,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
coupable,word,0,1,3,0,0,0,0,0,0,0,0,4,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.81,0.23
d'être,word,0,3,0,1,0,0,0,0,0,0,0,4,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
cauchemar,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
souvenir,lemma,0,0,0,0,0,0,0,6,0,0,2,8,0.00,0.00,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
humiliation,lemma,0,0,0,0,3,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.75,0.00,0.00,0.81,0.23
animal,lemma,1,0,0,0,0,0,0,0,3,0,0,4,0.00,0.00,0.00,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.81,0.23
oreille,lemma,0,1,0,0,0,0,0,3,0,0,0,4,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
humiliations,word,0,0,0,0,3,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.75,0.00,0.00,0.81,0.23
attaque,word,0,1,0,0,0,0,0,0,3,0,0,4,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
accident,lemma,0,1,0,0,0,0,0,0,3,0,0,4,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
proteste,word,0,3,0,1,0,0,0,0,0,0,0,4,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
harcelé,word,0,0,0,0,0,0,0,0,1,0,3,4,0.00,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
n'en,word,0,0,0,0,0,0,0,1,0,3,0,4,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
augmentation,lemma,0,3,0,0,0,0,0,0,1,0,0,4,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
état,lemma,0,3,0,0,0,0,0,0,1,0,0,4,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
droit,lemma,0,3,0,0,0,0,0,1,0,0,0,4,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
place,word,0,3,0,0,0,1,0,0,0,0,0,4,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.81,0.23
drole,word,0,1,0,0,0,0,0,3,0,0,0,4,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
malgré,lemma,0,0,0,0,0,0,0,0,0,1,3,4,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
rues,word,0,3,0,0,0,0,0,1,0,0,0,4,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
persécutions,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
menaçant,word,0,1,0,0,0,0,0,0,3,0,0,4,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
grogné,lemma,0,3,0,0,0,0,0,0,0,0,1,4,0.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
catastrophes,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
tendue,word,0,3,0,0,0,0,0,0,1,0,0,4,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
meme,word,0,3,0,0,0,0,0,0,0,0,1,4,0.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
arabe,lemma,0,1,0,3,0,0,0,0,0,0,0,4,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
exceptionnelle,word,0,0,0,0,0,0,0,1,0,3,0,4,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
petite,word,0,0,0,0,0,1,0,3,0,0,0,4,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.81,0.23
perdre,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
tomber,word,0,0,0,0,0,0,0,0,1,0,3,4,0.00,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
amusant,lemma,0,2,0,0,0,0,0,6,0,0,0,8,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
amusant,word,0,2,0,0,0,0,0,6,0,0,0,8,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
combats,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
féliciter,lemma,0,0,0,0,0,1,0,3,0,0,0,4,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.81,0.23
grogné,word,0,3,0,0,0,0,0,0,0,0,1,4,0.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
euro,lemma,0,1,0,0,0,0,0,3,0,0,0,4,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
revendiquer,lemma,0,3,0,0,0,0,0,0,1,0,0,4,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
angoisser,lemma,0,1,0,0,0,0,0,0,3,0,0,4,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
dommage,lemma,0,1,0,0,0,0,0,0,0,0,3,4,0.25,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
continue,word,0,3,0,1,0,0,0,0,0,0,0,4,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
descendu,lemma,0,3,0,0,0,0,0,1,0,0,0,4,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
puissante,word,1,0,0,0,0,0,0,0,3,0,0,4,0.00,0.00,0.00,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.81,0.23
descendus,word,0,3,0,0,0,0,0,1,0,0,0,4,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
descendue,lemma,0,3,0,0,0,0,0,1,0,0,0,4,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
l'école,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
agression,word,0,0,0,0,0,0,0,0,1,0,3,4,0.00,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
fan,lemma,3,0,0,0,0,1,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,0.00,0.81,0.23
prison,lemma,0,1,0,0,0,0,0,0,3,0,0,4,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
eh,lemma,0,0,0,0,0,0,0,0,0,3,1,4,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
eh,word,0,0,0,0,0,0,0,0,0,3,1,4,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
expulser,word,0,3,0,1,0,0,0,0,0,0,0,4,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
bouder,lemma,0,3,0,0,0,0,0,0,0,0,1,4,0.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
croisière,word,0,0,0,0,0,0,0,3,0,0,1,4,0.00,0.00,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
croisière,lemma,0,0,0,0,0,0,0,3,0,0,1,4,0.00,0.00,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
maladie,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
drole,lemma,0,1,0,0,0,0,0,3,0,0,0,4,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
quittent,word,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
comprendre,lemma,0,3,0,0,0,0,0,0,1,0,0,4,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
boum,word,0,0,0,0,0,0,0,0,3,1,0,4,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
expulser,lemma,0,3,0,1,0,0,0,0,0,0,0,4,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
manquer,lemma,0,0,0,0,0,0,0,0,1,0,3,4,0.00,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
persécution,lemma,0,0,0,0,0,0,0,0,3,0,1,4,0.00,0.00,0.00,0.75,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.23
prison,word,0,1,0,0,0,0,0,0,3,0,0,4,0.25,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
volé,word,0,3,1,0,0,0,0,0,0,0,0,4,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.81,0.23
préoccupation,lemma,0,0,0,0,0,0,0,0,1,0,3,4,0.00,0.00,0.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.81,0.23
conflits,word,0,3,0,0,0,0,0,0,1,0,0,4,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.23
violent,lemma,0,1,0,0,0,0,0,0,15,0,2,18,0.06,0.00,0.00,0.83,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.80,0.23
troupe,word,0,0,0,0,0,2,0,7,0,0,0,9,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.76,0.22
quitter,word,0,0,0,0,0,0,0,0,7,0,2,9,0.00,0.00,0.00,0.78,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.76,0.22
troupe,lemma,0,0,0,0,0,2,0,7,0,0,0,9,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.76,0.22
accord,lemma,0,18,0,0,0,0,0,2,1,0,0,21,0.86,0.00,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
protesté,lemma,0,4,0,0,0,0,0,0,0,1,0,5,0.80,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
julien,lemma,0,4,0,0,0,0,0,1,0,0,0,5,0.80,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
regarde,word,0,4,0,0,0,0,0,1,0,0,0,5,0.80,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
repas,word,0,0,0,0,0,0,0,4,0,0,1,5,0.00,0.00,0.80,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.72,0.21
partir,word,0,0,0,0,0,0,0,0,1,0,4,5,0.00,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.72,0.21
défendre,word,0,1,0,0,0,0,0,0,4,0,0,5,0.20,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
york,lemma,0,0,0,0,0,1,0,4,0,0,0,5,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.72,0.21
protesté,word,0,4,0,0,0,0,0,0,0,1,0,5,0.80,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
york,word,0,0,0,0,0,1,0,4,0,0,0,5,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.72,0.21
belle,word,1,0,0,0,0,0,0,4,0,0,0,5,0.00,0.00,0.80,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.72,0.21
menacé,word,0,2,0,0,0,0,0,0,8,0,0,10,0.20,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
célébré,word,0,0,0,0,0,1,0,4,0,0,0,5,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.72,0.21
moqueries,word,0,0,0,0,4,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.80,0.00,0.00,0.72,0.21
new,word,0,0,0,0,0,1,0,4,0,0,0,5,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.72,0.21
cauchemar,lemma,0,0,0,0,0,0,0,0,4,0,1,5,0.00,0.00,0.00,0.80,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.72,0.21
augmentation,word,0,4,0,0,0,0,0,0,1,0,0,5,0.80,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
ah,lemma,0,0,0,0,0,0,0,1,0,4,0,5,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
moquerie,lemma,0,0,0,0,4,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.80,0.00,0.00,0.72,0.21
dû,word,0,0,1,0,0,0,0,0,0,0,4,5,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.20,0.00,0.00,0.00,0.72,0.21
ah,word,0,0,0,0,0,0,0,1,0,4,0,5,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
échapper,word,0,1,0,0,0,0,0,0,4,0,0,5,0.20,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
échapper,lemma,0,1,0,0,0,0,0,0,4,0,0,5,0.20,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
croire,word,0,0,0,0,0,0,0,1,0,4,0,5,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
photos,word,0,4,0,1,0,0,0,0,0,0,0,5,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
défendre,lemma,0,1,0,0,0,0,0,0,4,0,0,5,0.20,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
pauvre,word,0,0,0,0,0,0,0,0,1,0,4,5,0.00,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.72,0.21
rigole,word,0,1,0,0,0,0,0,4,0,0,0,5,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
rigole,lemma,0,1,0,0,0,0,0,4,0,0,0,5,0.20,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
respecter,word,0,4,0,1,0,0,0,0,0,0,0,5,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.21
repas,lemma,0,0,0,0,0,0,0,4,0,0,1,5,0.00,0.00,0.80,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.72,0.21
inondations,word,0,0,0,0,0,0,0,0,4,0,1,5,0.00,0.00,0.00,0.80,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.72,0.21
nouvelle,word,0,0,0,0,0,0,0,4,0,0,1,5,0.00,0.00,0.80,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.72,0.21
menace,word,0,4,0,0,0,0,0,0,17,0,0,21,0.19,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.20
menace,lemma,0,5,0,0,0,0,0,0,23,0,0,28,0.18,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.20
victoire,lemma,0,0,0,0,0,3,0,14,0,0,0,17,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.67,0.19
hausse,word,0,5,0,0,0,0,0,0,0,0,1,6,0.83,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.65,0.19
couilles,word,0,5,0,1,0,0,0,0,0,0,0,6,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.19
encourager,lemma,0,0,0,0,0,1,0,5,0,0,0,6,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.65,0.19
héros,lemma,5,0,0,0,0,1,0,0,0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.17,0.00,0.65,0.19
couille,lemma,0,5,0,1,0,0,0,0,0,0,0,6,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.19
souvenir,word,0,0,0,0,0,0,0,5,0,0,1,6,0.00,0.00,0.83,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.65,0.19
héros,word,5,0,0,0,0,1,0,0,0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.17,0.00,0.65,0.19
hausse,lemma,0,5,0,0,0,0,0,0,0,0,1,6,0.83,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.65,0.19
victoire,word,0,0,0,0,0,3,0,15,0,0,0,18,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.65,0.19
stop,lemma,0,6,0,1,0,0,0,0,0,0,0,7,0.86,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
stop,word,0,6,0,1,0,0,0,0,0,0,0,7,0.86,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
réfugier,lemma,0,1,0,0,0,0,0,0,6,0,0,7,0.14,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
critique,lemma,0,12,0,0,0,0,0,0,2,0,0,14,0.86,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
réfugier,word,0,1,0,0,0,0,0,0,6,0,0,7,0.14,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
opposer,lemma,0,6,0,0,0,0,0,0,1,0,0,7,0.86,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
menaces,word,0,1,0,0,0,0,0,0,6,0,0,7,0.14,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
con,lemma,0,6,0,1,0,0,0,0,0,0,0,7,0.86,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
j'ai,word,0,6,0,0,1,0,0,0,0,0,0,7,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.59,0.17
frapper,lemma,0,0,0,0,0,0,0,0,6,0,1,7,0.00,0.00,0.00,0.86,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.59,0.17
con,word,0,6,0,1,0,0,0,0,0,0,0,7,0.86,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.17
larme,lemma,0,0,0,0,1,0,0,0,0,0,6,7,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.14,0.00,0.00,0.59,0.17
larmes,word,0,0,0,0,1,0,0,0,0,0,6,7,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.14,0.00,0.00,0.59,0.17
maladie,lemma,0,0,0,0,0,0,0,0,6,0,1,7,0.00,0.00,0.00,0.86,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.59,0.17
regretter,lemma,0,0,1,0,0,0,0,0,0,0,7,8,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.12,0.00,0.00,0.00,0.54,0.16
marrant,lemma,0,1,0,0,0,0,0,7,0,0,0,8,0.12,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.16
découvre,word,0,0,0,0,0,0,0,0,1,7,0,8,0.00,0.00,0.00,0.12,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.16
marrant,word,0,1,0,0,0,0,0,7,0,0,0,8,0.12,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.16
tranquille,lemma,0,7,0,0,0,0,0,1,0,0,0,8,0.88,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.16
regrette,word,0,0,1,0,0,0,0,0,0,0,7,8,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.12,0.00,0.00,0.00,0.54,0.16
fuient,word,0,0,0,0,0,0,0,0,15,0,2,17,0.00,0.00,0.00,0.88,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.52,0.15
gueule,word,0,8,0,1,0,0,0,0,0,0,0,9,0.89,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.15
violent,word,0,0,0,0,0,0,0,0,8,0,1,9,0.00,0.00,0.00,0.89,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.50,0.15
menacer,word,0,1,0,0,0,0,0,0,8,0,0,9,0.11,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.15
gueule,lemma,0,8,0,1,0,0,0,0,0,0,0,9,0.89,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.15
révolte,lemma,0,8,0,0,0,0,0,0,1,0,0,9,0.89,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.15
révolte,word,0,8,0,0,0,0,0,0,1,0,0,9,0.89,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.15
subir,lemma,0,1,0,0,0,0,0,0,0,0,8,9,0.11,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.50,0.15
dérange,word,0,1,0,0,0,0,0,0,0,0,8,9,0.11,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.50,0.15
dérange,lemma,0,1,0,0,0,0,0,0,0,0,8,9,0.11,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.50,0.15
affronter,lemma,0,8,0,0,0,0,0,0,1,0,0,9,0.89,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.15
accusé,word,0,22,0,0,1,0,0,0,1,0,0,24,0.92,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.50,0.14
pleurer,word,0,0,0,0,0,0,0,2,0,0,17,19,0.00,0.00,0.11,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.49,0.14
s'inquiète,word,0,0,0,0,0,0,0,0,9,0,1,10,0.00,0.00,0.00,0.90,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.47,0.14
incroyable,lemma,1,0,0,0,0,0,0,0,0,9,0,10,0.00,0.00,0.00,0.00,0.90,0.00,0.10,0.00,0.00,0.00,0.00,0.47,0.14
célébrer,lemma,0,0,0,0,0,1,0,9,0,0,0,10,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.47,0.14
conflit,word,0,9,0,0,0,0,0,0,1,0,0,10,0.90,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.14
t'as,word,0,9,0,1,0,0,0,0,0,0,0,10,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.14
travailler,word,0,9,0,0,0,0,0,0,1,0,0,10,0.90,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.14
protester,lemma,0,25,0,1,0,0,0,0,0,0,1,27,0.93,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.46,0.13
surprise,word,0,0,0,0,0,0,0,2,1,38,0,41,0.00,0.00,0.05,0.02,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.13
désaccord,word,0,10,0,1,0,0,0,0,0,0,0,11,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.13
menacer,lemma,0,4,0,0,0,0,0,0,41,0,0,45,0.09,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.13
souffrir,word,0,0,0,0,0,0,0,0,1,0,11,12,0.00,0.00,0.00,0.08,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.41,0.12
