backend,surface_lower,lemma,surface_lemma_count,dominant_mode,surface_count,surface_dominant_emotion,surface_entropy,surface_normalized_entropy,lemma_count,lemma_dominant_emotion,lemma_entropy,lemma_normalized_entropy,delta_entropy,dominant_emotion_changed,surface_share_in_lemma,granularity_class
stanza,ferme,ferme,6,Montrée,9,Colère,1.4466,0.7233,6,Colère,1.7925,0.8962,0.3459,False,1.0,lemma_dilutes_surface
stanza,exceptionnelle,exceptionnel,4,Désignée,4,Surprise,0.8113,0.8113,10,Surprise,1.1568,0.7298,0.3455,False,0.4,lemma_dilutes_surface
stanza,drôles,drôle,5,Suggérée,5,Surprise,0.971,0.971,47,Surprise,1.3148,0.6574,0.3438,False,0.1064,lemma_dilutes_surface
stanza,juive,juif,4,Montrée,4,Colère,1.5,0.9464,7,Colère,1.8424,0.9212,0.3424,False,0.5714,lemma_dilutes_surface
stanza,tuer,tuer,7,Suggérée,7,Colère,1.3788,0.8699,34,Colère,1.7178,0.8589,0.339,False,0.2059,lemma_dilutes_surface
stanza,refuse,refuser,9,Comportementale,9,Colère,-0.0,0.0,16,Colère,0.3373,0.3373,0.3373,False,0.5625,lemma_dilutes_surface
stanza,refusé,refuser,3,Comportementale,3,Colère,-0.0,0.0,16,Colère,0.3373,0.3373,0.3373,False,0.1875,lemma_dilutes_surface
stanza,tombe,tomber,3,Montrée,4,Embarras,2.0,1.0,7,Tristesse,1.6645,0.8322,-0.3355,True,0.4286,lemma_reveals_family
stanza,grosse,gros,16,Montrée,16,Colère,1.1982,0.756,46,Colère,1.5328,0.6602,0.3346,False,0.3478,lemma_dilutes_surface
stanza,arraché,arracher,3,Suggérée,3,Colère,1.585,1.0,6,Colère,1.9183,0.9591,0.3333,False,0.5,lemma_dilutes_surface
stanza,critiques,critique,6,Comportementale,6,Colère,0.9183,0.9183,14,Colère,0.5917,0.5917,-0.3266,False,0.4286,lemma_reveals_family
stanza,déçu,décevoir,5,Désignée,5,Tristesse,-0.0,0.0,17,Tristesse,0.3228,0.3228,0.3228,False,0.2941,lemma_dilutes_surface
stanza,déçue,décevoir,6,Désignée,6,Tristesse,-0.0,0.0,17,Tristesse,0.3228,0.3228,0.3228,False,0.3529,lemma_dilutes_surface
stanza,déçus,décevoir,4,Désignée,4,Tristesse,-0.0,0.0,17,Tristesse,0.3228,0.3228,0.3228,False,0.2353,lemma_dilutes_surface
stanza,suivie,suivre,4,Suggérée,4,Admiration,2.0,1.0,5,Admiration,2.3219,1.0,0.3219,False,0.8,lemma_dilutes_surface
stanza,quitté,quitter,5,Comportementale,5,Peur,1.371,0.865,18,Peur,1.0529,0.6643,-0.3181,False,0.2778,lemma_reveals_family
stanza,mettre,mettre,7,Comportementale,7,Colère,1.4488,0.9141,18,Colère,1.7652,0.8826,0.3164,False,0.3889,lemma_dilutes_surface
stanza,tués,tuer,8,Suggérée,8,Peur,1.4056,0.8869,34,Colère,1.7178,0.8589,0.3122,True,0.2353,lemma_dilutes_surface
stanza,guerres,guerre,3,Suggérée,3,Colère,1.585,1.0,37,Peur,1.273,0.8032,-0.312,True,0.0811,lemma_reveals_family
stanza,bon,bon,25,Suggérée,25,Joie,2.0317,0.7237,43,Joie,1.7293,0.616,-0.3024,False,0.5814,lemma_reveals_family
stanza,menacé,menacer,10,Désignée,10,Peur,0.7219,0.7219,47,Peur,0.4199,0.4199,-0.302,False,0.2128,lemma_reveals_family
stanza,insulté,insulter,6,Désignée,6,Embarras,0.9183,0.9183,22,Embarras,1.2197,0.7696,0.3014,False,0.2727,lemma_dilutes_surface
stanza,meilleure,meilleur,5,Suggérée,5,Joie,0.971,0.971,16,Fierté,1.2718,0.8024,0.3008,True,0.3125,lemma_dilutes_surface
stanza,laisser,laisser,8,Suggérée,8,Colère,1.0613,0.6696,19,Colère,1.3605,0.6803,0.2992,False,0.4211,lemma_dilutes_surface
stanza,accusés,accuser,6,Comportementale,6,Colère,-0.0,0.0,90,Colère,0.2984,0.1882,0.2984,False,0.0667,lemma_dilutes_surface
stanza,accusée,accuser,6,Comportementale,6,Colère,-0.0,0.0,90,Colère,0.2984,0.1882,0.2984,False,0.0667,lemma_dilutes_surface
stanza,accuser,accuser,3,Comportementale,3,Colère,-0.0,0.0,90,Colère,0.2984,0.1882,0.2984,False,0.0333,lemma_dilutes_surface
stanza,accusant,accuser,4,Comportementale,4,Colère,-0.0,0.0,90,Colère,0.2984,0.1882,0.2984,False,0.0444,lemma_dilutes_surface
stanza,accusait,accuser,4,Comportementale,4,Colère,-0.0,0.0,90,Colère,0.2984,0.1882,0.2984,False,0.0444,lemma_dilutes_surface
stanza,horribles,horrible,3,Désignée,3,Dégoût,1.585,1.0,15,Peur,1.2867,0.8118,-0.2983,True,0.2,lemma_reveals_family
stanza,petits,petit,4,Suggérée,4,Joie,1.5,0.9464,16,Joie,1.7947,0.773,0.2947,False,0.25,lemma_dilutes_surface
stanza,fuient,fuir,17,Comportementale,17,Peur,0.5226,0.5226,53,Peur,0.2318,0.2318,-0.2908,False,0.3208,lemma_reveals_family
stanza,difficile,difficile,17,Suggérée,17,Tristesse,1.736,0.7477,27,Tristesse,2.0265,0.7839,0.2905,False,0.6296,lemma_dilutes_surface
stanza,quitter,quitter,9,Comportementale,9,Peur,0.7642,0.7642,18,Peur,1.0529,0.6643,0.2887,False,0.5,lemma_dilutes_surface
stanza,horrible,horrible,12,Désignée,12,Peur,1.0,1.0,15,Peur,1.2867,0.8118,0.2867,False,0.8,lemma_dilutes_surface
stanza,souffrent,souffrir,3,Désignée,3,Tristesse,-0.0,0.0,20,Tristesse,0.2864,0.2864,0.2864,False,0.15,lemma_dilutes_surface
stanza,rues,rue,4,Comportementale,4,Colère,0.8113,0.8113,11,Colère,1.0958,0.6914,0.2845,False,0.3636,lemma_dilutes_surface
stanza,exploits,exploit,5,Suggérée,5,Admiration,1.9219,0.961,19,Admiration,1.6393,0.8197,-0.2826,False,0.2632,lemma_reveals_family
stanza,fière,fier,8,Désignée,8,Fierté,-0.0,0.0,21,Fierté,0.2762,0.2762,0.2762,False,0.381,lemma_dilutes_surface
stanza,fier,fier,8,Désignée,8,Fierté,-0.0,0.0,21,Fierté,0.2762,0.2762,0.2762,False,0.381,lemma_dilutes_surface
stanza,gagnera,gagner,4,Comportementale,4,Fierté,1.0,1.0,37,Joie,1.2759,0.6379,0.2759,True,0.1081,lemma_dilutes_surface
stanza,gagne,gagner,6,Suggérée,6,Fierté,1.0,1.0,37,Joie,1.2759,0.6379,0.2759,True,0.1622,lemma_dilutes_surface
stanza,rejetés,rejeter,4,Suggérée,4,Tristesse,1.5,0.9464,9,Tristesse,1.2244,0.7725,-0.2756,False,0.4444,lemma_reveals_family
stanza,insulter,insulter,11,Comportementale,11,Colère,0.9457,0.9457,22,Embarras,1.2197,0.7696,0.274,True,0.5,lemma_dilutes_surface
stanza,frappé,frapper,3,Suggérée,3,Peur,0.9183,0.9183,6,Peur,0.65,0.65,-0.2683,False,0.5,lemma_reveals_family
stanza,opposent,opposer,4,Comportementale,4,Colère,0.8113,0.8113,8,Colère,0.5436,0.5436,-0.2677,False,0.5,lemma_reveals_family
stanza,célébré,célébrer,5,Suggérée,5,Joie,0.7219,0.7219,10,Joie,0.469,0.469,-0.2529,False,0.5,lemma_reveals_family
stanza,famille,famille,6,Suggérée,6,Joie,1.2516,0.7897,8,Joie,1.5,0.9464,0.2484,False,0.75,lemma_dilutes_surface
stanza,victimes,victime,16,Suggérée,16,Colère,1.5613,0.9851,36,Tristesse,1.8071,0.9035,0.2458,True,0.4444,lemma_dilutes_surface
stanza,mourir,mourir,6,Suggérée,6,Peur,1.0,1.0,19,Peur,1.2448,0.7854,0.2448,False,0.3158,lemma_dilutes_surface
stanza,étonnante,étonnant,10,Désignée,10,Surprise,-0.0,0.0,25,Surprise,0.2423,0.2423,0.2423,False,0.4,lemma_dilutes_surface
stanza,attaquer,attaquer,8,Suggérée,8,Peur,0.9544,0.9544,24,Peur,1.1964,0.7549,0.242,False,0.3333,lemma_dilutes_surface
stanza,quittent,quitter,4,Comportementale,4,Peur,0.8113,0.8113,18,Peur,1.0529,0.6643,0.2416,False,0.2222,lemma_dilutes_surface
stanza,mort,mort,17,Suggérée,17,Tristesse,2.3433,0.8347,28,Tristesse,2.1017,0.7487,-0.2416,False,0.6071,lemma_reveals_family
stanza,respecté,respecter,3,Suggérée,3,Admiration,0.9183,0.9183,10,Colère,1.1568,0.7298,0.2385,True,0.3,lemma_dilutes_surface
stanza,effondrés,effondrer,3,Suggérée,3,Peur,0.9183,0.9183,10,Peur,1.1568,0.7298,0.2385,False,0.3,lemma_dilutes_surface
stanza,fort,fort,5,Suggérée,5,Peur,1.9219,0.961,8,Colère,2.1556,0.9284,0.2337,True,0.625,lemma_dilutes_surface
stanza,mauvaise,mauvais,6,Suggérée,6,Tristesse,1.4591,0.9206,21,Colère,1.6909,0.8455,0.2318,True,0.2857,lemma_dilutes_surface
stanza,fui,fuir,13,Comportementale,13,Peur,-0.0,0.0,53,Peur,0.2318,0.2318,0.2318,False,0.2453,lemma_dilutes_surface
stanza,fuir,fuir,22,Comportementale,22,Peur,-0.0,0.0,53,Peur,0.2318,0.2318,0.2318,False,0.4151,lemma_dilutes_surface
stanza,venir,venir,6,Suggérée,6,Colère,2.585,1.0,12,Joie,2.3554,0.9112,-0.2296,True,0.5,lemma_reveals_family
stanza,proteste,protester,4,Comportementale,4,Colère,0.8113,0.8113,33,Colère,0.5836,0.2918,-0.2277,False,0.1212,lemma_reveals_family
stanza,gagnent,gagner,4,Suggérée,4,Joie,1.5,0.9464,37,Joie,1.2759,0.6379,-0.2241,False,0.1081,lemma_reveals_family
stanza,attaques,attaque,5,Suggérée,5,Peur,1.371,0.865,7,Peur,1.1488,0.7248,-0.2222,False,0.7143,lemma_reveals_family
stanza,embête,embêter,6,Désignée,6,Tristesse,1.4591,0.9206,11,Tristesse,1.2407,0.7828,-0.2184,False,0.5455,lemma_reveals_family
stanza,tristes,triste,7,Désignée,7,Tristesse,-0.0,0.0,29,Tristesse,0.2164,0.2164,0.2164,False,0.2414,lemma_dilutes_surface
stanza,première,premier,12,Suggérée,13,Joie,2.162,0.9311,18,Joie,2.3774,0.9197,0.2154,False,0.6667,lemma_dilutes_surface
stanza,mauvaises,mauvais,8,Suggérée,8,Colère,1.9056,0.9528,21,Colère,1.6909,0.8455,-0.2147,False,0.381,lemma_reveals_family
stanza,insultes,insulte,16,Désignée,16,Embarras,0.8684,0.5479,25,Embarras,1.0783,0.6803,0.2099,False,0.64,lemma_dilutes_surface
stanza,seul,seul,4,Suggérée,4,Colère,2.0,1.0,6,Tristesse,1.7925,0.8962,-0.2075,True,0.6667,lemma_reveals_family
stanza,tête,tête,4,Comportementale,4,Colère,2.0,1.0,6,Peur,1.7925,0.8962,-0.2075,True,0.6667,lemma_reveals_family
stanza,ose,oser,4,Suggérée,4,Embarras,1.5,0.9464,8,Embarras,1.2988,0.8194,-0.2012,False,0.5,lemma_reveals_family
stanza,coup,coup,8,Suggérée,8,Joie,2.1556,0.9284,19,Colère,2.3546,0.9109,0.199,True,0.4211,lemma_dilutes_surface
stanza,accusé,accuser,24,Comportementale,24,Colère,0.4972,0.3137,90,Colère,0.2984,0.1882,-0.1988,False,0.2667,lemma_reveals_family
stanza,pleuré,pleurer,11,Comportementale,11,Tristesse,1.3222,0.8342,45,Tristesse,1.1245,0.7095,-0.1977,False,0.2444,lemma_reveals_family
stanza,casse,casser,7,Montrée,10,Colère,0.8813,0.8813,11,Colère,0.684,0.684,-0.1973,False,0.6364,lemma_reveals_family
stanza,nouveau,nouveau,3,Suggérée,3,Joie,0.9183,0.9183,5,Joie,0.7219,0.7219,-0.1964,False,0.6,lemma_reveals_family
stanza,photos,photo,5,Montrée,5,Colère,0.7219,0.7219,6,Colère,0.9183,0.9183,0.1964,False,0.8333,lemma_dilutes_surface
stanza,mobilisent,mobiliser,3,Comportementale,3,Colère,0.9183,0.9183,5,Colère,0.7219,0.7219,-0.1964,False,0.6,lemma_reveals_family
stanza,manifestation,manifestation,7,Comportementale,7,Colère,-0.0,0.0,70,Colère,0.1872,0.1872,0.1872,False,0.1,lemma_dilutes_surface
stanza,sourire,sourire,12,Comportementale,12,Joie,0.8167,0.5153,16,Joie,0.9934,0.4967,0.1767,False,0.75,lemma_dilutes_surface
stanza,blague,blague,6,Montrée,6,Colère,1.7925,0.8962,11,Joie,1.6172,0.8086,-0.1753,True,0.5455,lemma_reveals_family
stanza,mains,main,5,Comportementale,5,Joie,1.9219,0.961,8,Joie,1.75,0.875,-0.1719,False,0.625,lemma_reveals_family
stanza,malade,malade,7,Suggérée,7,Peur,2.1281,0.9165,10,Peur,1.961,0.8445,-0.1671,False,0.7,lemma_reveals_family
stanza,voler,voler,3,Suggérée,3,Colère,1.585,1.0,8,Colère,1.75,0.875,0.165,False,0.375,lemma_dilutes_surface
stanza,quelle,quel,4,Montrée,4,Joie,1.5,0.9464,7,Joie,1.6645,0.8322,0.1645,False,0.5714,lemma_dilutes_surface
stanza,souvenir,souvenir,6,Suggérée,6,Joie,0.65,0.65,8,Joie,0.8113,0.8113,0.1613,False,0.75,lemma_dilutes_surface
stanza,cacher,cacher,5,Suggérée,5,Colère,0.971,0.971,12,Peur,0.8113,0.8113,-0.1597,True,0.4167,lemma_reveals_family
stanza,manger,manger,4,Suggérée,4,Colère,2.0,1.0,7,Tristesse,1.8424,0.9212,-0.1576,True,0.5714,lemma_reveals_family
stanza,exceptionnel,exceptionnel,4,Désignée,4,Admiration,1.0,1.0,10,Surprise,1.1568,0.7298,0.1568,True,0.4,lemma_dilutes_surface
stanza,persécutés,persécuter,6,Suggérée,6,Peur,1.2516,0.7897,11,Peur,1.0958,0.6914,-0.1558,False,0.5455,lemma_reveals_family
stanza,exploit,exploit,14,Suggérée,14,Admiration,1.4838,0.7419,19,Admiration,1.6393,0.8197,0.1555,False,0.7368,lemma_dilutes_surface
stanza,pleurant,pleurer,5,Comportementale,5,Peur,0.971,0.971,45,Tristesse,1.1245,0.7095,0.1535,True,0.1111,lemma_dilutes_surface
stanza,pauvres,pauvre,6,Suggérée,6,Colère,1.585,1.0,11,Tristesse,1.4354,0.9056,-0.1496,True,0.5455,lemma_reveals_family
stanza,crié,crier,9,Comportementale,9,Peur,2.4194,0.9359,22,Peur,2.2713,0.8091,-0.1481,False,0.4091,lemma_reveals_family
stanza,protesté,protester,5,Comportementale,5,Colère,0.7219,0.7219,33,Colère,0.5836,0.2918,-0.1383,False,0.1515,lemma_reveals_family
stanza,meurent,mourir,7,Suggérée,7,Peur,1.3788,0.8699,19,Peur,1.2448,0.7854,-0.134,False,0.3684,lemma_reveals_family
stanza,impressionner,impressionner,5,Désignée,5,Fierté,1.9219,0.961,12,Admiration,2.0546,0.8849,0.1327,True,0.4167,lemma_dilutes_surface
stanza,victime,victime,20,Suggérée,20,Tristesse,1.6751,0.8376,36,Tristesse,1.8071,0.9035,0.132,False,0.5556,lemma_dilutes_surface
stanza,échapper,échapper,5,Comportementale,5,Peur,0.7219,0.7219,7,Peur,0.5917,0.5917,-0.1302,False,0.7143,lemma_reveals_family
stanza,beau,beau,14,Suggérée,14,Joie,1.2871,0.812,24,Joie,1.1582,0.7308,-0.1289,False,0.5833,lemma_reveals_family
stanza,dansé,danser,7,Suggérée,7,Joie,0.8631,0.8631,13,Joie,0.9913,0.6254,0.1282,False,0.5385,lemma_dilutes_surface
stanza,souffrir,souffrir,12,Désignée,12,Tristesse,0.4138,0.4138,20,Tristesse,0.2864,0.2864,-0.1274,False,0.6,lemma_reveals_family
stanza,amusant,amusant,6,Désignée,8,Joie,0.8113,0.8113,11,Joie,0.684,0.684,-0.1273,False,0.5455,lemma_reveals_family
stanza,réveille,réveiller,2,Comportementale,3,Colère,1.585,1.0,6,Colère,1.4591,0.9206,-0.1259,False,0.3333,lemma_reveals_family
stanza,réduites,réduire,3,Suggérée,3,Colère,1.585,1.0,6,Tristesse,1.4591,0.9206,-0.1259,True,0.5,lemma_reveals_family
stanza,rire,rire,24,Comportementale,24,Joie,0.4138,0.4138,32,Joie,0.535,0.3375,0.1212,False,0.75,lemma_dilutes_surface
stanza,violence,violence,12,Suggérée,12,Peur,1.2807,0.808,27,Peur,1.3992,0.8828,0.1185,False,0.4444,lemma_dilutes_surface
stanza,chassés,chasser,5,Suggérée,5,Peur,1.371,0.865,10,Peur,1.4855,0.9372,0.1145,False,0.5,lemma_dilutes_surface
stanza,vu,voir,8,Suggérée,8,Peur,2.75,0.9796,32,Colère,2.637,0.8319,-0.113,True,0.25,lemma_reveals_family
stanza,étonnant,étonnant,15,Désignée,15,Surprise,0.3534,0.3534,25,Surprise,0.2423,0.2423,-0.1111,False,0.6,lemma_reveals_family
stanza,tué,tuer,13,Suggérée,13,Colère,1.8262,0.9131,34,Colère,1.7178,0.8589,-0.1084,False,0.3824,lemma_reveals_family
stanza,moment,moment,5,Suggérée,5,Joie,0.971,0.971,7,Joie,0.8631,0.8631,-0.1079,False,0.7143,lemma_reveals_family
stanza,décourage,décourager,3,Désignée,3,Tristesse,0.9183,0.9183,4,Tristesse,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,état,état,3,Suggérée,3,Colère,0.9183,0.9183,4,Colère,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,aide,aider,1,Suggérée,3,Peur,0.9183,0.9183,4,Joie,0.8113,0.8113,-0.107,True,0.25,lemma_reveals_family
stanza,arabe,arabe,3,Montrée,3,Dégoût,0.9183,0.9183,4,Dégoût,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,droit,droit,3,Suggérée,3,Colère,0.9183,0.9183,4,Colère,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,paniqué,paniquer,3,Désignée,3,Peur,0.9183,0.9183,4,Peur,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,amis,ami,4,Suggérée,4,Joie,0.8113,0.8113,6,Joie,0.9183,0.9183,0.107,False,0.6667,lemma_dilutes_surface
stanza,euros,euro,3,Suggérée,3,Joie,0.9183,0.9183,4,Joie,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,préoccupations,préoccupation,3,Désignée,3,Tristesse,0.9183,0.9183,4,Tristesse,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,angoissé,angoisser,3,Désignée,3,Peur,0.9183,0.9183,4,Peur,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,désolée,désolé,3,Montrée,3,Embarras,0.9183,0.9183,4,Embarras,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
stanza,marrant,marrant,8,Désignée,8,Joie,0.5436,0.5436,11,Joie,0.4395,0.4395,-0.1041,False,0.7273,lemma_reveals_family
stanza,passer,passer,5,Suggérée,5,Joie,1.9219,0.961,14,Peur,2.0202,0.8701,0.0983,True,0.3571,dominant_emotion_shift
stanza,champion,champion,4,Suggérée,4,Fierté,1.5,0.9464,8,Fierté,1.4056,0.8869,-0.0944,False,0.5,specificity_preserved
stanza,faut,falloir,11,Montrée,11,Joie,2.0404,0.8787,17,Colère,2.1334,0.9188,0.093,True,0.6471,dominant_emotion_shift
stanza,attentats,attentat,11,Suggérée,11,Peur,1.0958,0.6914,12,Peur,1.1887,0.75,0.0929,False,0.9167,specificity_preserved
stanza,cauchemar,cauchemar,4,Désignée,4,Peur,0.8113,0.8113,5,Peur,0.7219,0.7219,-0.0894,False,0.8,specificity_preserved
stanza,meilleur,meilleur,10,Suggérée,10,Fierté,1.361,0.8587,16,Fierté,1.2718,0.8024,-0.0892,False,0.625,specificity_preserved
stanza,réfugier,réfugier,7,Comportementale,7,Peur,0.5917,0.5917,9,Peur,0.5033,0.5033,-0.0884,False,0.7778,specificity_preserved
stanza,sexuelles,sexuel,5,Suggérée,5,Peur,1.371,0.865,6,Peur,1.4591,0.9206,0.0881,False,0.8333,specificity_preserved
stanza,détruire,détruire,5,Suggérée,5,Peur,1.371,0.865,12,Peur,1.4591,0.9206,0.0881,False,0.4167,specificity_preserved
stanza,gagné,gagner,20,Suggérée,20,Joie,1.1884,0.7498,37,Joie,1.2759,0.6379,0.0875,False,0.5405,specificity_preserved
stanza,insulte,insulte,9,Comportementale,9,Colère,0.9911,0.9911,25,Embarras,1.0783,0.6803,0.0872,True,0.36,dominant_emotion_shift
stanza,vrai,vrai,5,Suggérée,5,Admiration,2.3219,1.0,7,Fierté,2.2359,0.963,-0.086,True,0.7143,dominant_emotion_shift
stanza,soupire,soupirer,7,Comportementale,7,Tristesse,1.6645,0.8322,8,Tristesse,1.75,0.875,0.0855,False,0.875,specificity_preserved
stanza,menaces,menace,7,Désignée,7,Peur,0.5917,0.5917,28,Peur,0.6769,0.6769,0.0852,False,0.25,specificity_preserved
stanza,agressés,agresser,4,Suggérée,4,Peur,1.5,0.9464,12,Colère,1.585,1.0,0.085,True,0.3333,dominant_emotion_shift
stanza,arme,arme,3,Suggérée,3,Colère,1.585,1.0,4,Peur,1.5,0.9464,-0.085,True,0.75,dominant_emotion_shift
stanza,sortir,sortir,3,Suggérée,3,Colère,1.585,1.0,8,Colère,1.5,0.9464,-0.085,False,0.375,specificity_preserved
stanza,jolies,joli,3,Suggérée,3,Colère,1.585,1.0,4,Joie,1.5,0.9464,-0.085,True,0.75,dominant_emotion_shift
stanza,excellent,excellent,3,Montrée,3,Admiration,1.585,1.0,4,Admiration,1.5,0.9464,-0.085,False,0.75,specificity_preserved
stanza,stage,stage,3,Suggérée,3,Joie,1.585,1.0,4,Joie,1.5,0.9464,-0.085,False,0.75,specificity_preserved
stanza,cris,cri,3,Comportementale,3,Colère,1.585,1.0,4,Peur,1.5,0.9464,-0.085,True,0.75,dominant_emotion_shift
stanza,menacer,menacer,9,Désignée,9,Peur,0.5033,0.5033,47,Peur,0.4199,0.4199,-0.0834,False,0.1915,specificity_preserved
stanza,avouait,avouer,3,Suggérée,3,Culpabilité,0.9183,0.9183,4,Culpabilité,1.0,1.0,0.0817,False,0.75,specificity_preserved
stanza,cher,cher,10,Suggérée,10,Colère,1.571,0.7855,11,Colère,1.4911,0.7456,-0.0799,False,0.9091,specificity_preserved
stanza,idée,idée,11,Suggérée,11,Joie,1.3093,0.8261,12,Joie,1.3844,0.8735,0.0751,False,0.9167,specificity_preserved
stanza,chose,chose,10,Suggérée,10,Colère,2.0464,0.8814,11,Colère,1.9717,0.8492,-0.0747,False,0.9091,specificity_preserved
stanza,danser,danser,3,Comportementale,3,Joie,0.9183,0.9183,13,Joie,0.9913,0.6254,0.073,False,0.2308,specificity_preserved
stanza,plaint,plaindre,3,Comportementale,3,Colère,1.585,1.0,9,Colère,1.6577,0.8289,0.0727,False,0.3333,specificity_preserved
stanza,maltraités,maltraiter,5,Suggérée,5,Tristesse,1.371,0.865,8,Tristesse,1.2988,0.8194,-0.0722,False,0.625,specificity_preserved
stanza,descendus,descendre,4,Comportementale,4,Colère,0.8113,0.8113,10,Colère,0.8813,0.8813,0.07,False,0.4,specificity_preserved
stanza,grand,grand,10,Suggérée,10,Joie,2.4464,0.9464,25,Joie,2.5125,0.895,0.0661,False,0.4,specificity_preserved
stanza,demande,demander,7,Suggérée,7,Colère,1.9502,0.9751,13,Colère,1.8843,0.9422,-0.0659,False,0.5385,specificity_preserved
stanza,guerre,guerre,34,Suggérée,34,Peur,1.2141,0.766,37,Peur,1.273,0.8032,0.0589,False,0.9189,specificity_preserved
stanza,peine,peine,8,Suggérée,8,Colère,1.8113,0.9056,9,Tristesse,1.7527,0.8764,-0.0586,True,0.8889,dominant_emotion_shift
stanza,violences,violence,15,Suggérée,15,Peur,1.4566,0.919,27,Peur,1.3992,0.8828,-0.0574,False,0.5556,specificity_preserved
stanza,plaît,plaire,3,Suggérée,3,Colère,0.9183,0.9183,7,Joie,0.8631,0.8631,-0.0552,True,0.4286,dominant_emotion_shift
stanza,crasseuse,crasseuse,3,Montrée,7,Dégoût,0.8631,0.8631,3,Dégoût,0.9183,0.9183,0.0552,False,1.0,specificity_preserved
stanza,crasseuse,crasseux,4,Montrée,7,Dégoût,0.8631,0.8631,6,Dégoût,0.9183,0.9183,0.0552,False,0.6667,specificity_preserved
stanza,perdu,perdre,12,Suggérée,12,Tristesse,1.5511,0.7755,17,Tristesse,1.4969,0.7485,-0.0542,False,0.7059,specificity_preserved
stanza,morts,mourir,1,Suggérée,8,Tristesse,1.2988,0.8194,19,Peur,1.2448,0.7854,-0.054,True,0.0526,dominant_emotion_shift
stanza,rue,rue,7,Comportementale,7,Colère,1.1488,0.7248,11,Colère,1.0958,0.6914,-0.053,False,0.6364,specificity_preserved
stanza,famine,famine,5,Suggérée,5,Peur,0.971,0.971,6,Peur,0.9183,0.9183,-0.0527,False,0.8333,specificity_preserved
stanza,catastrophes,catastrophe,3,Suggérée,3,Peur,0.9183,0.9183,5,Peur,0.971,0.971,0.0527,False,0.6,specificity_preserved
stanza,puissante,puissant,2,Suggérée,3,Peur,0.9183,0.9183,5,Peur,0.971,0.971,0.0527,False,0.4,specificity_preserved
stanza,puissants,puissant,3,Suggérée,3,Peur,0.9183,0.9183,5,Peur,0.971,0.971,0.0527,False,0.6,specificity_preserved
stanza,choquantes,choquant,14,Désignée,14,Surprise,1.4926,0.9417,21,Surprise,1.4412,0.9093,-0.0514,False,0.6667,specificity_preserved
stanza,triste,triste,22,Désignée,22,Tristesse,0.2668,0.2668,29,Tristesse,0.2164,0.2164,-0.0504,False,0.7586,specificity_preserved
stanza,énorme,énorme,6,Désignée,6,Admiration,1.7925,0.8962,7,Admiration,1.8424,0.9212,0.0499,False,0.8571,specificity_preserved
stanza,choqué,choquer,30,Désignée,30,Surprise,1.7283,0.8641,45,Surprise,1.6815,0.8407,-0.0468,False,0.6667,specificity_preserved
stanza,petit,petit,8,Suggérée,8,Joie,1.75,0.875,16,Joie,1.7947,0.773,0.0447,False,0.5,specificity_preserved
stanza,attaqué,attaquer,11,Comportementale,11,Colère,1.2407,0.7828,24,Peur,1.1964,0.7549,-0.0443,True,0.4583,dominant_emotion_shift
stanza,grave,grave,29,Suggérée,29,Peur,1.7865,0.7694,36,Peur,1.8307,0.7884,0.0442,False,0.8056,specificity_preserved
stanza,injuste,injuste,12,Suggérée,12,Colère,0.4138,0.4138,14,Colère,0.3712,0.3712,-0.0426,False,0.8571,specificity_preserved
stanza,condamné,condamner,4,Suggérée,4,Colère,1.5,0.9464,6,Colère,1.4591,0.9206,-0.0409,False,0.6667,specificity_preserved
stanza,douée,doué,9,Suggérée,9,Joie,1.5305,0.9656,10,Joie,1.571,0.9912,0.0405,False,0.9,specificity_preserved
stanza,regrette,regretter,8,Désignée,8,Tristesse,0.5436,0.5436,9,Tristesse,0.5033,0.5033,-0.0403,False,0.8889,specificity_preserved
stanza,agressions,agression,5,Suggérée,5,Embarras,1.5219,0.9602,8,Peur,1.5613,0.9851,0.0394,True,0.625,dominant_emotion_shift
stanza,impressionnant,impressionnant,11,Désignée,11,Surprise,1.6172,0.8086,21,Admiration,1.58,0.79,-0.0372,True,0.5238,dominant_emotion_shift
