corpus,file_id,unit_id,type,start_idx,end_idx,text_span,mode,categorie1,categorie2,remarque
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828658,SitEmo,317,322,faute,Designee,Culpabilite,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828662,SitEmo,405,415,dépression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828667,SitEmo,650,659,souffrent,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828674,SitEmo,942,951,se venger,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828676,SitEmo,1007,1021,a été harcelée,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828679,SitEmo,1229,1241,les insultes,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828680,SitEmo,1245,1258,les moqueries,Suggeree,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828682,SitEmo,1407,1416,harcelait,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828685,SitEmo,1728,1737,angoisses,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828686,SitEmo,1746,1755,tristesse,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828688,SitEmo,1881,1890,tristesse,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828691,SitEmo,2046,2076,avaient une vie plus difficile,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828692,SitEmo,2133,2143,dépression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828659,SitEmo,330,362,honte de parler de leur problème,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628624747834,SitEmo,259,286,se replient sur elles-mêmes,Comportementale,Embarras,Culpabilite,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628624838178,SitEmo,530,555,se blesser volontairement,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628624855258,SitEmo,559,570,se suicider,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628624894275,SitEmo,424,447,n’arrivent pas à dormir,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628624909450,SitEmo,449,464,ne mangent plus,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628624923683,SitEmo,468,477,s’isolent,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625020916,SitEmo,682,692,dépression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625053682,SitEmo,589,612,victimes de harcèlement,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625307378,Autre,1245,1258,les moqueries,,,,Mépris
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625446100,SitEmo,1211,1220,a blessée,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625502210,SitEmo,1324,1355,les agressions de ses camarades,Suggeree,Embarras,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625580202,SitEmo,1643,1657,une souffrance,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625676538,SitEmo,1756,1767,en embêtant,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1628625796956,SitEmo,1844,1858,s’est défoulée,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828687,SitEmo,1782,1831,Le père d’une de mes harceleuses venait de mourir,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828668,SitEmo,679,692,de dépression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_grave,a1_1621579828661,SitEmo,392,415,souffrent de dépression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1621579828682,SitEmo,208,215,insulté,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1621579828683,SitEmo,217,223,menacé,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1621579828684,SitEmo,225,231,frappé,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1621579828685,SitEmo,288,310,victime de harcèlement,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1628626016615,SitEmo,235,248,mis à l’écart,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1628626262016,SitEmo,1463,1485,dénoncer ces violences,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1631626125520,SitEmo,320,333,ces violences,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Pourquoi_harcelement_ecole,a1_1631626211274,SitEmo,445,453,victimes,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1621579828721,SitEmo,144,166,victime de harcèlement,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1621579828726,SitEmo,660,688,les moqueries des harceleurs,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1621579828728,SitEmo,694,702,blessent,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1621579828735,SitEmo,1057,1061,rire,Comportementale,Joie,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1621579828741,SitEmo,1497,1505,souffrir,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1621579828736,SitEmo,1091,1113,victime de harcèlement,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Que_faire_en_cas_harcelement,a1_1628626543489,Autre,1171,1189,envie de continuer,,,,Envie
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1621579828565,SitEmo,0,8,Insultes,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1621579828566,SitEmo,20,47,coups dans la cour de récré,Suggeree,Tristesse,Peur,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1621579828567,Autre,49,58,moqueries,,,,Mépris
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1621579828568,SitEmo,89,94,subit,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1621579828570,SitEmo,109,149,ces violences de la part d'autres élèves,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1628610163873,SitEmo,109,149,ces violences de la part d'autres élèves,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_description,a1_1628610376023,SitEmo,49,58,moqueries,Suggeree,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1621579828601,SitEmo,86,102,voler son goûter,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1621579828602,SitEmo,172,177,drôle,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1621579828603,Autre,182,195,ces moqueries,,,,Mépris
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1621579828624,SitEmo,1401,1408,menacer,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1621579828633,SitEmo,1846,1852,du mal,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614510943,SitEmo,74,79,bolos,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614577576,SitEmo,40,47,Traiter,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614642088,SitEmo,110,139,jeter des boulettes de papier,Suggeree,Embarras,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614854903,SitEmo,632,641,se moquer,Suggeree,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614930155,Autre,1048,1054,aimait,,,,Amour
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614937530,Autre,1059,1065,le rap,,,,Amour
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614941469,Autre,1069,1099,préférait la musique classique,,,,Amour
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614968663,SitEmo,1014,1031,se faire harceler,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628615004997,Autre,1251,1276,se moquer de leur victime,,,,Mépris
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628614802942,Autre,632,655,se moquer d’un camarade,,,,Mépris
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1628615111662,SitEmo,1868,1873,faire,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634290189,SitEmo,896,928,sont harcelés pour leurs talents,Suggeree,Tristesse,Embarras,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634342516,SitEmo,755,764,harcèlent,Suggeree,Tristesse,Embarras,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634394944,SitEmo,1251,1260,se moquer,Suggeree,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634517532,SitEmo,1586,1609,victimes de harcèlement,Suggeree,Tristesse,Embarras,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634640653,SitEmo,575,582,victime,Suggeree,Tristesse,Embarras,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634695668,SitEmo,367,407,victime fréquemment de petites violences,Suggeree,Tristesse,Peur,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_harcelement_ecole_,a1_1631634714432,SitEmo,430,452,victime de harcèlement,Suggeree,Tristesse,Embarras,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_ce_numero_philosophes,a1_1621579828790,SitEmo,437,465,l’étonnement devant le monde,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_ce_numero_philosophes,a1_1621579828797,SitEmo,1098,1108,formidable,Designee,Admiration,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_ce_numero_philosophes,a1_1621579828799,SitEmo,1362,1376,plus «folâtre»,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_ce_numero_philosophes,a1_1621579828800,SitEmo,1441,1452,plus joyeux,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_ce_numero_philosophes,a1_1628673344298,Autre,601,608,l’amour,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_ce_numero_philosophes,a1_1628673348444,Autre,612,620,l’amitié,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828817,SitEmo,28,38,dangereuse,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828819,SitEmo,529,553,un sentiment d’injustice,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828822,SitEmo,855,865,dangereuse,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828823,SitEmo,867,876,menaçante,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828829,SitEmo,1515,1522,immense,Suggeree,Admiration,Peur,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828830,SitEmo,1524,1538,plus puissante,Suggeree,Admiration,Peur,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828831,SitEmo,1548,1565,plus imprévisible,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828832,SitEmo,1567,1582,plus dangereuse,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828838,SitEmo,2992,3007,s’y sentir bien,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828840,SitEmo,3110,3132,sentiment de bien être,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828841,SitEmo,3222,3226,bien,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1621579828842,SitEmo,3338,3353,Le grand danger,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628673827826,SitEmo,1467,1485,était impressionné,Designee,Admiration,Peur,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628674007589,SitEmo,1604,1605,a,Suggeree,Admiration,Peur,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628674010332,SitEmo,1612,1638,associé la nature au divin,Suggeree,Admiration,Peur,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628683066572,SitEmo,2623,2655,sentir tout petits à côté d’elle,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628683106425,Autre,3012,3019,l’aimer,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628683333726,SitEmo,3202,3209,se sent,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Pourquoi_nature_dangereuse,a1_1628683381900,Autre,3272,3280,apaisant,,,,Soulagement
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Qui_a_cree_etranger,a1_1621579828844,SitEmo,212,217,drôle,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Qui_a_cree_etranger,a1_1621579828845,SitEmo,491,496,drôle,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Qui_a_cree_etranger,a1_1628685272121,SitEmo,504,505,!,Montree,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_Qui_a_cree_etranger,a1_1628685254274,SitEmo,486,503,quel drôle de mot,Montree,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_description,a1_1628626656606,Autre,183,188,aimer,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_description,a1_1628626666046,Autre,248,267,amour de la sagesse,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_description,a1_1628626675596,Autre,273,288,amour du savoir,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828764,SitEmo,837,844,pénible,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828767,SitEmo,905,912,plaisir,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828774,SitEmo,1629,1641,plus heureux,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828775,SitEmo,1737,1744,heureux,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828776,Autre,1776,1780,aime,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828778,SitEmo,1981,1990,étonnante,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828779,SitEmo,2051,2055,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828792,SitEmo,3262,3274,trop pénible,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628626788656,Autre,441,459,veut gagner sa vie,,,,Envie
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628672600408,SitEmo,1029,1058,fatigué à cause de son métier,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628672620703,SitEmo,1079,1099,malade à cause de ça,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628672966773,SitEmo,2238,2248,s’épanouir,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673004554,Autre,2535,2563,vouloir se passer du travail,,,,Envie
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673023859,Autre,2809,2816,l’amour,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673028288,Autre,2823,2831,l’amitié,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673033577,Autre,2836,2868,aime quelqu’un d’autre par choix,,,,Amour
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1621579828765,SitEmo,846,912,une corvée qui ne peut être qu’une obligation et jamais un plaisir,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe32-P_tit_Libe_philosophes_oblige_travailler_pour_avoir_argent,a1_1628673152563,Autre,1558,1565,voulons,,,,Envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1621579828874,Autre,758,789,ai bien aimé comment il a parlé,,,,Amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1621579828881,SitEmo,1689,1693,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1621579828883,SitEmo,1814,1820,énervé,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1621579828884,SitEmo,1905,1913,critique,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1621579828886,SitEmo,1950,1975,ils font mal leur travail,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1628686134066,SitEmo,1931,1941,les médias,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1628686204757,SitEmo,1980,1988,ils sont,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Nour,a1_1628686225807,SitEmo,2003,2013,contre lui,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_Jean-Luc_Melenchon,a1_1628689439845,Autre,1405,1512,"veut montrer qu’elle ne fonctionne pas comme les autres partis politiques, qu’elle est plus proche des gens",,,,Envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_Jean-Luc_Melenchon,a1_1628689450569,Autre,1692,1715,veulent mettre en place,,,,Envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_Jean-Luc_Melenchon,a1_1628689464843,Autre,1893,1900,préfère,,,,Envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1621579828897,SitEmo,1170,1237,critique ceux qui s’enrichissent en rendant les autres plus pauvres,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686656500,Autre,81,86,a plu,,,,Amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686668664,Autre,16,24,apprécié,,,,Amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686688956,SitEmo,231,285,en avaient assez de la façon dont le pays était dirigé,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686702007,Autre,291,320,voulaient un grand changement,,,,Envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686723780,Autre,795,804,séduisent,,,,Amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1621579828895,SitEmo,966,1049,"critique beaucoup les élites, comme les responsables politiques et les journalistes",Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686768183,Autre,1069,1124,voudrait qu’il y ait davantage d’égalité entre les gens,,,,Envie
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_apprecie,a1_1628686807814,Autre,1370,1378,a séduit,,,,Amour
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1621579828927,SitEmo,16,24,critiqué,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1621579828929,SitEmo,133,142,en colère,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1621579828930,SitEmo,221,229,s’énerve,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe33-Jean-Luc_Melenchon_Pourquoi_critique,a1_1621579828934,SitEmo,823,963,"lui reprochent d’avoir des propositions qui ressemblent à celles de Marine Le Pen, la candidate d’extrême droite à l’élection présidentielle",Comportementale,Colere,Aucune,
